SampleNumber,TimeStamp,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,STD_DEV,MEAN,MIN,MAX,RMS,FFT1,FFT2,FFT3,FFT4,FFT5,FFT6,FFT7,FFT8,AMP_FFT1,AMP_FFT2,AMP_FFT3,AMP_FFT4,AMP_FFT5,AMP_FFT6,AMP_FFT7,AMP_FFT8
967,1.5036E+12,0,9,5,0,-1,0,2,-1,3.535533906,1.75,-1,9,3.741657387,14+0j,6.6568542494923815-10.071067811865476j,-8-10j,-4.6568542494923815-4.0710678118654755j,-2+0j,-4.6568542494923815+4.0710678118654755j,-8+10j,6.6568542494923815+10.071067811865476j,196,145.7401154,164,38.25988463,4,38.25988463,164,145.7401154
968,1.5036E+12,-22,24,15,1,28,10,-5,10,16.16820071,7.625,-22,28,16.93738469,61+0j,-33.7365440327094-23.535533905932734j,-4-23j,-66.2634559672906+16.464466094067266j,-29+0j,-66.2634559672906-16.464466094067266j,-4+23j,-33.7365440327094+23.535533905932734j,3721,1692.07576,545,4661.92424,841,4661.92424,545,1692.07576
969,1.5036E+12,-4,-5,-3,1,1,-3,-5,-12,4.097037257,-3.75,-12,1,5.361902647,-30+0j,-15.606601717798213-9.778174593052025j,5-3j,5.606601717798213-5.778174593052024j,8+0j,5.606601717798213+5.778174593052024j,5+3j,-15.606601717798213+9.778174593052025j,900,339.1787156,34,64.82128445,64,64.82128445,34,339.1787156
970,1.5036E+12,21,-8,-1,2,-8,-4,-2,-1,9.218575967,-0.125,-8,21,8.624094155,-1+0j,24.050252531694166-0.292893218813453j,16+13j,33.94974746830583+1.707106781186547j,21+0j,33.94974746830583-1.707106781186547j,16-13j,24.050252531694166+0.292893218813453j,1,578.5004333,425,1155.499567,441,1155.499567,425,578.5004333
971,1.5036E+12,-1,11,0,-4,3,-1,-2,-3,4.779046528,0.375,-4,11,4.486089611,3+0j,5.192388155425119-9.778174593052022j,4-17j,-13.19238815542512-5.778174593052022j,-3+0j,-13.19238815542512+5.778174593052022j,4+17j,5.192388155425119+9.778174593052022j,9,122.5735931,305,207.4264069,9,207.4264069,305,122.5735931
972,1.5036E+12,-14,-1,-11,-3,-14,-2,-1,-3,5.817154434,-6.125,-14,-1,8.192984804,-49+0j,0.7071067811865476+9.292893218813452j,-16-3j,-0.7071067811865476-10.707106781186548j,-31+0j,-0.7071067811865476+10.707106781186548j,-16+3j,0.7071067811865476-9.292893218813452j,2401,86.85786438,265,115.1421356,961,115.1421356,265,86.85786438
973,1.5036E+12,-24,-13,0,5,31,18,4,3,16.93685753,3,-24,31,16.1245155,24+0j,-78.33452377915607+24.506096654409877j,3+3j,-31.665476220843928+16.506096654409877j,-2+0j,-31.665476220843928-16.506096654409877j,3-3j,-78.33452377915607-24.506096654409877j,576,6736.846389,18,1275.153611,4,1275.153611,18,6736.846389
974,1.5036E+12,25,8,-3,-2,-11,-3,-6,2,11.08087155,1.25,-11,25,10.44030651,10+0j,46.60660171779821-7.949747468305832j,23-5j,25.393398282201787-1.9497474683058318j,0j,25.393398282201787+1.9497474683058318j,23+5j,46.60660171779821+7.949747468305832j,100,2235.373808,554,648.6261915,0,648.6261915,554,2235.373808
975,1.5036E+12,14,43,29,6,3,-1,-1,4,15.91439151,12.125,-1,43,19.19960937,97+0j,40.698484809834994-62.52691193458118j,-11-32j,-18.698484809834998-2.526911934581179j,-7+0j,-18.698484809834998+2.526911934581179j,-11+32j,40.698484809834994+62.52691193458118j,9409,5565.981382,1145,356.0186181,49,356.0186181,1145,5565.981382
976,1.5036E+12,-14,5,-3,-5,-6,-12,-10,-13,6.363961031,-7.25,-14,5,9.38083152,-58+0j,-1.6360389693210706-24.67766952966369j,-7-11j,-14.36396103067893-10.677669529663689j,-8+0j,-14.36396103067893+10.677669529663689j,-7+11j,-1.6360389693210706+24.67766952966369j,3364,611.6639969,170,320.3360031,64,320.3360031,170,611.6639969
