,SampleNumber,TimeStamp,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
887,887,1503697322020,9,-8,5,0,1,-2,10,0
888,888,1503697322028,-13,-9,-3,-6,-10,-8,-1,6
889,889,1503697322036,34,-11,-2,-2,7,14,11,16
890,890,1503697322050,-8,-13,-5,-7,2,0,-11,-12
891,891,1503697322058,-9,16,9,-8,-8,-5,-1,-10
892,892,1503697322066,10,14,0,2,-1,-7,-1,-4
893,893,1503697322080,-15,12,-5,1,0,1,0,0
894,894,1503697322088,7,-2,1,4,3,0,-1,-1
895,895,1503697322095,-30,-7,-2,5,7,7,3,14
896,896,1503697322110,47,20,2,8,6,9,2,7
897,897,1503697322118,15,3,-6,-5,-4,-8,-6,7
898,898,1503697322128,-1,-3,-1,3,3,15,7,-2
899,899,1503697322140,-6,-9,-9,-1,3,-3,-8,-8
900,900,1503697322148,-28,-17,-3,-5,-7,-9,-13,-13
901,901,1503697322155,-8,-19,-6,-3,-6,-1,1,5
902,902,1503697322170,-38,-5,1,1,0,-3,3,-8
903,903,1503697322177,-2,15,0,-2,0,-2,-12,-16
904,904,1503697322185,10,-5,-1,-3,0,5,14,0
905,905,1503697322186,-13,-8,-5,-2,2,-7,-16,6
906,906,1503697322200,29,7,-2,1,2,-2,1,-5
907,907,1503697322208,-14,-4,-2,-4,0,7,6,-4
908,908,1503697322215,-20,0,1,1,-5,-4,-5,-11
909,909,1503697322230,11,12,1,0,-1,-6,4,-17
910,910,1503697322238,-31,-13,-1,-6,-7,-1,1,1
911,911,1503697322246,26,-5,-8,-2,-7,-1,2,-1
912,912,1503697322262,24,25,9,2,0,-5,-3,-3
913,913,1503697322268,18,9,1,-4,-1,0,10,10
914,914,1503697322275,6,-5,-1,6,0,-4,-3,10
915,915,1503697322290,-11,-9,0,-1,1,13,12,4
916,916,1503697322298,12,4,1,0,0,3,0,-8
917,917,1503697322305,-16,5,1,3,2,-1,1,-1
918,918,1503697322306,15,2,-2,-4,-8,-5,-3,-2
919,919,1503697322320,-10,-1,3,2,-1,0,-3,-5
920,920,1503697322329,23,18,3,2,2,-3,2,20
921,921,1503697322335,18,29,5,3,-5,-1,0,9
922,922,1503697322350,-40,-22,-1,-1,6,2,1,-3
923,923,1503697322357,-15,-16,0,-3,2,1,-5,-4
924,924,1503697322367,-2,1,-5,-1,-6,-3,5,-3
925,925,1503697322380,-19,-14,-8,-2,1,-5,-2,-3
926,926,1503697322388,-10,-6,-2,-3,-10,-4,-2,3
927,927,1503697322397,5,-2,-2,0,3,3,1,-8
928,928,1503697322410,-29,2,1,2,1,-5,-2,-7
929,929,1503697322417,21,15,-9,-6,-2,-4,1,-10
930,930,1503697322426,11,13,10,0,2,1,0,12
931,931,1503697322440,-49,-7,-5,-7,-7,-2,1,0
932,932,1503697322448,13,0,1,1,-2,-1,-2,1
933,933,1503697322455,-25,-9,-1,-4,2,-1,-8,-7
934,934,1503697322470,-7,-12,-5,0,0,-11,-9,-9
935,935,1503697322477,28,-5,-2,3,-2,-3,3,3
936,936,1503697322492,6,-1,5,3,2,-1,-3,-9
937,937,1503697322500,-7,-7,1,0,2,1,0,-5
938,938,1503697322508,26,1,-4,-3,-3,0,0,6
939,939,1503697322522,9,-5,2,2,-2,-3,-5,0
940,940,1503697322532,-20,-13,-5,-1,4,1,-13,-20
941,941,1503697322537,48,9,-7,-9,-6,-3,7,17
942,942,1503697322538,7,6,14,2,-1,5,8,19
943,943,1503697322553,14,2,1,1,3,-1,-3,5
944,944,1503697322560,4,-6,-2,3,-3,-3,1,0
945,945,1503697322568,-3,0,1,-1,-1,1,2,6
946,946,1503697322582,-1,0,-3,-1,-7,11,0,-6
947,947,1503697322590,-2,14,8,1,7,3,-5,-13
948,948,1503697322599,-6,-1,-4,-5,-1,-6,-5,-3
949,949,1503697322612,1,1,-7,-5,-3,-1,5,18
950,950,1503697322620,24,-6,-6,-3,0,-2,-2,-6
951,951,1503697322633,12,-5,-12,-4,3,-1,6,7
952,952,1503697322642,8,1,5,1,3,1,0,8
953,953,1503697322650,-3,-4,4,3,2,1,1,13
954,954,1503697322657,-38,-8,-9,-1,2,-1,0,-4
955,955,1503697322674,27,8,0,0,-5,-8,-3,-3
956,956,1503697322680,-3,3,-4,-3,1,2,-1,-9
957,957,1503697322688,-11,0,-7,-2,-3,-2,-1,-19
958,958,1503697322702,3,1,-2,-1,3,-4,-4,-16
959,959,1503697322710,9,-4,-4,-1,-4,-7,-4,5
960,960,1503697322717,1,-2,0,-1,-4,1,5,9
961,961,1503697322733,19,4,1,0,-3,4,2,0
962,962,1503697322741,16,1,10,2,0,0,1,8
963,963,1503697322748,-24,3,4,1,-3,-1,-2,-3
964,964,1503697322762,1,1,3,-2,4,2,2,8
965,965,1503697322770,-40,-10,-5,-3,-7,-5,-1,-5
966,966,1503697322778,-23,1,0,2,-5,3,-1,-9
967,967,1503697322792,-6,-8,-11,-1,-1,1,-3,-11
968,968,1503697322800,50,27,16,0,-5,-2,-2,-1
969,969,1503697322808,32,6,0,-1,0,1,2,7
970,970,1503697322822,1,-15,-7,-2,-6,-3,2,7
971,971,1503697322832,-49,-20,-6,-7,0,-7,-4,-6
972,972,1503697322838,-8,-8,-8,0,1,-2,3,-9
973,973,1503697322852,2,1,4,1,3,2,-6,-3
974,974,1503697322860,1,4,-2,0,-4,-5,-2,3
975,975,1503697322868,-15,4,14,3,9,6,0,-1
