,SampleNumber,TimeStamp,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
2247,2247,1503612783282,-1,4,-1,-3,1,-4,-1,10
2248,2248,1503612783290,6,2,1,-1,-2,0,0,17
2249,2249,1503612783298,3,25,16,5,3,0,-2,-10
2250,2250,1503612783313,1,-9,-7,4,5,1,0,-4
2251,2251,1503612783320,1,19,6,1,1,-2,2,2
2252,2252,1503612783330,-4,2,0,-2,-4,-1,3,5
2253,2253,1503612783343,-1,-9,-3,1,1,0,-3,5
2254,2254,1503612783351,24,0,-5,-3,-7,-3,1,1
2255,2255,1503612783357,-5,8,5,2,0,-2,-6,2
2256,2256,1503612783358,-2,0,-3,-2,0,-1,-5,-9
2257,2257,1503612783374,-13,8,6,-1,-3,-1,1,-41
2258,2258,1503612783380,-6,-6,0,0,-1,3,9,17
2259,2259,1503612783389,-8,-7,-4,-1,0,-4,-12,5
2260,2260,1503612783404,7,-12,-7,-3,-1,-2,-1,11
2261,2261,1503612783411,0,-7,-1,-4,1,-2,-2,9
2262,2262,1503612783419,-13,-1,-1,-3,0,-2,4,-9
2263,2263,1503612783434,7,3,0,3,9,3,-1,-9
2264,2264,1503612783440,-4,-2,-4,-2,-3,15,9,-4
2265,2265,1503612783448,-9,0,0,-1,-11,-2,1,7
2266,2266,1503612783463,-1,-4,-2,-1,6,-3,-9,-8
2267,2267,1503612783471,-3,0,-1,-2,0,-1,2,11
2268,2268,1503612783478,4,3,-2,-2,-9,-4,-1,-5
2269,2269,1503612783492,-3,18,5,2,3,0,5,12
2270,2270,1503612783507,-8,3,2,1,-1,-2,-8,-59
2271,2271,1503612783508,-19,-3,5,0,-1,0,-6,-7
2272,2272,1503612783523,-14,1,-3,1,0,-1,2,12
2273,2273,1503612783531,12,-24,-15,-5,-5,-2,-2,-17
2274,2274,1503612783538,-3,-17,-4,-1,-1,-4,3,-2
2275,2275,1503612783552,-8,-9,-5,-6,-2,0,0,-77
2276,2276,1503612783560,-5,0,4,0,2,-1,-7,14
2277,2277,1503612783568,-4,-10,-2,-2,-1,1,2,14
2278,2278,1503612783583,5,-1,-3,-4,-3,-1,1,-16
