,SampleNumber,TimeStamp,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
781,781,1503512032416,-26,-11,-3,-5,-7,-5,-9,-9
782,782,1503512032430,4,-9,-4,1,4,1,1,4
783,783,1503512032440,3,-9,-6,-2,-1,-1,3,5
784,784,1503512032446,-14,-6,2,6,7,1,-4,-3
785,785,1503512032461,4,5,2,-6,1,4,3,5
786,786,1503512032467,4,1,-5,-2,7,2,-1,0
787,787,1503512032476,3,3,1,6,2,4,1,7
788,788,1503512032490,-2,-5,-8,-2,-6,0,3,0
789,789,1503512032498,-1,-5,-9,-1,21,-4,-7,-4
790,790,1503512032505,10,22,14,11,-29,-3,5,10
791,791,1503512032506,-4,-4,22,3,12,3,1,1
792,792,1503512032520,-1,-2,0,-3,-17,-6,-2,-5
793,793,1503512032527,-1,-6,-14,-1,24,-2,-12,-10
794,794,1503512032537,0,3,7,-1,-15,-1,-14,-7
795,795,1503512032550,2,4,3,2,-18,-4,0,-1
796,796,1503512032558,10,7,3,-1,-5,1,3,4
797,797,1503512032565,-26,2,-1,-13,-16,-11,-4,-10
798,798,1503512032580,19,-25,-17,-8,-18,-2,0,-4
799,799,1503512032581,-16,0,1,11,11,1,1,-9
800,800,1503512032587,-9,-7,-1,-15,-36,-9,3,-5
801,801,1503512032595,7,1,-4,-6,5,3,8,1
802,802,1503512032610,11,6,-3,-9,-12,2,0,7
803,803,1503512032618,3,0,-2,0,18,9,9,6
804,804,1503512032625,10,1,-1,5,6,-1,-9,-4
805,805,1503512032641,-3,5,2,3,1,-3,-3,1
806,806,1503512032648,-4,-15,2,11,11,4,12,1
807,807,1503512032655,5,7,0,-5,-14,-6,1,0
808,808,1503512032672,18,17,1,-1,3,0,7,-1
809,809,1503512032678,-6,-7,-4,-4,-9,-5,-7,-5
810,810,1503512032685,28,17,7,9,11,17,22,47
811,811,1503512032701,-18,-10,-4,-3,-8,-6,-12,-15
812,812,1503512032707,17,-4,-12,-10,-13,-15,-17,-13
813,813,1503512032723,12,1,3,4,2,-11,-17,5
814,814,1503512032730,-8,-4,-3,-1,6,2,-2,-19
815,815,1503512032740,-2,0,3,-1,-5,-4,8,5
816,816,1503512032752,-19,-1,1,5,2,-5,-16,-25
817,817,1503512032760,13,2,-3,-5,-6,-6,-4,-12
818,818,1503512032761,-29,-23,-9,-5,-5,4,17,26
819,819,1503512032767,38,19,6,6,3,4,1,-9
820,820,1503512032783,-15,0,3,3,2,7,-7,-39
821,821,1503512032791,5,-2,-8,-6,-9,-11,8,47
822,822,1503512032798,0,3,2,2,1,-3,-9,-4
823,823,1503512032814,10,3,2,4,6,2,0,16
824,824,1503512032820,36,5,-3,-7,-6,-3,-6,6
825,825,1503512032835,4,-1,0,1,0,-8,-4,13
826,826,1503512032843,-11,3,-2,-1,0,1,-1,-7
827,827,1503512032851,-12,-1,3,0,-1,-2,-10,-17
828,828,1503512032858,-1,1,0,2,-1,-4,-7,-13
829,829,1503512032878,-37,-16,-14,-7,-15,5,2,-15
830,830,1503512032881,11,12,20,4,3,13,8,13
831,831,1503512032896,-5,-7,-7,-5,-1,-2,-4,-13
832,832,1503512032903,14,4,-7,-4,-4,1,3,7
833,833,1503512032911,-6,-2,0,0,0,4,5,-5
834,834,1503512032918,3,-2,-4,-1,1,-2,3,14
835,835,1503512032933,-10,-3,-5,-3,5,-1,0,-6
