,SampleNumber,TimeStamp,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
587,587,1503525236605,-6,9,-2,-3,-4,-19,-5,-10
588,588,1503525236613,2,8,3,-1,-11,-36,4,25
589,589,1503525236620,-1,-3,-2,-1,-7,24,-5,-18
590,590,1503525236621,0,-4,0,2,16,2,5,10
591,591,1503525236635,-5,-3,0,3,0,-6,-6,-7
592,592,1503525236642,1,-1,1,-2,-8,-19,-6,-20
593,593,1503525236651,1,-3,-1,7,32,24,5,8
594,594,1503525236665,3,-3,-3,0,-2,-5,0,16
595,595,1503525236673,0,-1,-3,-7,-20,-18,-3,-17
596,596,1503525236680,-2,-1,-1,-2,0,-8,-8,-16
597,597,1503525236695,0,-12,0,1,2,1,1,20
598,598,1503525236703,0,-2,-2,-1,-8,8,-2,0
599,599,1503525236711,-3,-2,-3,-4,-11,-3,-2,-11
600,600,1503525236727,1,11,3,0,0,-12,-3,8
601,601,1503525236733,-8,4,-3,-3,-3,10,3,-6
602,602,1503525236740,-5,-5,0,1,-9,5,7,-1
603,603,1503525236755,-2,-1,1,0,-4,-13,-6,-9
604,604,1503525236764,8,1,1,3,1,5,0,27
605,605,1503525236771,-4,-2,-1,0,-4,-14,3,-7
606,606,1503525236785,7,-4,-14,-4,8,6,3,-16
607,607,1503525236796,2,-7,-9,-10,-8,-15,-3,10
608,608,1503525236800,-5,-3,-4,-3,-2,-4,-4,-12
609,609,1503525236815,2,2,-1,-3,-2,-6,-2,15
610,610,1503525236823,-12,-21,4,5,1,-3,-1,-4
611,611,1503525236831,-2,-2,0,0,1,5,-10,-20
612,612,1503525236845,-5,-1,1,-1,0,1,-7,-30
613,613,1503525236853,-3,-2,-2,-2,-8,-7,0,-4
614,614,1503525236861,-4,-1,-3,-4,-4,8,-1,-5
615,615,1503525236876,2,9,1,-2,-3,-15,-2,-3
616,616,1503525236882,4,1,0,-3,0,1,0,2
617,617,1503525236891,3,-4,-10,2,-2,1,2,0
618,618,1503525236905,-3,1,-2,1,4,8,0,-9
619,619,1503525236913,7,-2,-4,2,6,11,5,8
620,620,1503525236920,1,1,3,-2,-1,-6,-2,8
621,621,1503525236936,-6,-5,4,0,-4,2,0,18
622,622,1503525236943,0,2,3,-5,-7,-13,5,24
623,623,1503525236951,-3,2,4,9,32,80,8,5
624,624,1503525236965,-7,-5,-4,-3,-1,10,-2,-38
625,625,1503525236973,-6,1,1,-5,-13,-36,-4,-25
626,626,1503525236980,6,8,3,4,23,20,5,-18
627,627,1503525236996,4,2,0,-1,-9,-3,8,0
628,628,1503525237003,4,0,-3,-3,-9,-19,-12,-2
629,629,1503525237011,3,-2,-4,-2,-2,-16,-1,-21
630,630,1503525237025,-3,-3,2,-2,-7,-8,-1,-9
631,631,1503525237033,-2,-4,1,-3,-9,-17,-4,-25
