SampleNumber,TimeStamp,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,STD_DEV,MEAN,MIN,MAX,RMS,FFT1,FFT2,FFT3,FFT4,FFT5,FFT6,FFT7,FFT8,AMP_FFT1,AMP_FFT2,AMP_FFT3,AMP_FFT4,AMP_FFT5,AMP_FFT6,AMP_FFT7,AMP_FFT8
19,1.50352E+12,-1,-1,-1,-1,-1,-1,0,0,0.46291005,-0.75,-1,0,0.866025404,-6+0j,0.7071067811865475+1.7071067811865475j,-1+1j,-0.7071067811865475-0.2928932188134524j,0j,-0.7071067811865475+0.2928932188134524j,-1-1j,0.7071067811865475-1.7071067811865475j,36,3.414213562,2,0.585786438,0,0.585786438,2,3.414213562
20,1.50352E+12,1,1,0,-2,0,0,0,-2,1.164964745,-0.25,-2,1,1.118033989,-2+0j,1.7071067811865475-0.7071067811865475j,1-5j,0.2928932188134524-0.7071067811865475j,4+0j,0.2928932188134524+0.7071067811865475j,1+5j,1.7071067811865475+0.7071067811865475j,4,3.414213562,26,0.585786438,16,0.585786438,26,3.414213562
21,1.50352E+12,0,-1,-2,-2,1,1,-2,-3,1.511857892,-1,-3,1,1.732050808,-8+0j,-3.121320343559643+0.7071067811865474j,5-5j,1.1213203435596428+0.7071067811865474j,2+0j,1.1213203435596428-0.7071067811865474j,5+5j,-3.121320343559643-0.7071067811865474j,64,10.24264069,50,1.757359313,4,1.757359313,50,10.24264069
22,1.50352E+12,-2,-2,-1,-1,-1,-1,-1,-1,0.46291005,-1.25,-2,-1,1.322875656,-10+0j,-1.7071067811865475+0.7071067811865475j,-1+1j,-0.2928932188134524+0.7071067811865475j,0j,-0.2928932188134524-0.7071067811865475j,-1-1j,-1.7071067811865475-0.7071067811865475j,100,3.414213562,2,0.585786438,0,0.585786438,2,3.414213562
23,1.50352E+12,0,0,-1,-1,-1,-1,-4,-1,1.246423455,-1.125,-4,0,1.620185175,-9+0j,1.7071067811865475-3.7071067811865475j,4-1j,0.2928932188134524+2.2928932188134525j,-3+0j,0.2928932188134524-2.2928932188134525j,4+1j,1.7071067811865475+3.7071067811865475j,81,16.65685425,17,5.343145751,9,5.343145751,17,16.65685425
24,1.50352E+12,-1,-1,-1,-2,-1,-3,-1,1,1.125991626,-1.125,-3,1,1.541103501,-9+0j,3.5355339059327378+0.7071067811865479j,3j,-3.5355339059327378+0.7071067811865479j,1+0j,-3.5355339059327378-0.7071067811865479j,-3j,3.5355339059327378-0.7071067811865479j,81,13,9,13,1,13,9,13
25,1.50352E+12,-2,-3,0,1,0,-1,0,0,1.302470181,-0.625,-3,1,1.369306394,-5+0j,-4.121320343559643+0.7071067811865474j,-2+5j,0.12132034355964283+0.7071067811865474j,1+0j,0.12132034355964283-0.7071067811865474j,-2-5j,-4.121320343559643-0.7071067811865474j,25,17.48528137,29,0.514718626,1,0.514718626,29,17.48528137
26,1.50352E+12,0,0,0,1,-1,-1,-3,-1,1.187734939,-0.625,-3,1,1.274754878,-5+0j,0.29289321881345265-5.121320343559643j,2+1j,1.7071067811865475+0.8786796564403572j,-3+0j,1.7071067811865475-0.8786796564403572j,2-1j,0.29289321881345265+5.121320343559643j,25,26.3137085,5,3.686291501,9,3.686291501,5,26.3137085
27,1.50352E+12,-1,-1,-2,-1,0,0,-2,-1,0.755928946,-1,-2,0,1.224744871,-8+0j,-1.7071067811865475+0.7071067811865475j,3-1j,-0.2928932188134524+0.7071067811865475j,-2+0j,-0.2928932188134524-0.7071067811865475j,3+1j,-1.7071067811865475-0.7071067811865475j,64,3.414213562,10,0.585786438,4,0.585786438,10,3.414213562
28,1.50352E+12,-1,1,1,1,0,0,-1,-2,1.125991626,-0.125,-2,1,1.060660172,-1+0j,-2.414213562373095-4.82842712474619j,-1-2j,0.4142135623730949-0.8284271247461903j,-1+0j,0.4142135623730949+0.8284271247461903j,-1+2j,-2.414213562373095+4.82842712474619j,1,29.14213562,5,0.857864376,1,0.857864376,5,29.14213562
29,1.50352E+12,-1,2,-2,-1,-2,0,0,-1,1.302470181,-0.625,-2,2,1.369306394,-5+0j,2.414213562373095+0.5857864376269051j,-1-4j,-0.41421356237309515-3.414213562373095j,-5+0j,-0.41421356237309515+3.414213562373095j,-1+4j,2.414213562373095-0.5857864376269051j,25,6.171572875,17,11.82842712,25,11.82842712,17,6.171572875
30,1.50352E+12,-1,-2,-1,-1,-2,-1,-1,-1,0.46291005,-1.25,-2,-1,1.322875656,-10+0j,0.2928932188134524+0.7071067811865475j,-1+1j,1.7071067811865475+0.7071067811865475j,0j,1.7071067811865475-0.7071067811865475j,-1-1j,0.2928932188134524-0.7071067811865475j,100,0.585786438,2,3.414213562,0,3.414213562,2,0.585786438
31,1.50352E+12,-1,-3,-1,-1,-2,-1,-1,-2,0.755928946,-1.5,-3,-1,1.658312395,-12+0j,-1.1213203435596428+0.7071067811865474j,-1+1j,3.121320343559643+0.7071067811865474j,2+0j,3.121320343559643-0.7071067811865474j,-1-1j,-1.1213203435596428-0.7071067811865474j,144,1.757359313,2,10.24264069,4,10.24264069,2,1.757359313
32,1.50352E+12,0,0,-1,0,-1,-1,1,1,0.83452296,-0.125,-1,1,0.790569415,-1+0j,2.414213562373095+2j,-1+2j,-0.4142135623730949-2j,-1+0j,-0.4142135623730949+2j,-1-2j,2.414213562373095-2j,1,9.828427125,5,4.171572875,1,4.171572875,5,9.828427125
33,1.50352E+12,1,-2,-4,1,0,-1,0,0,1.685018016,-0.625,-4,1,1.695582496,-5+0j,-0.4142135623730949+4j,5+4j,2.414213562373095-4j,-1+0j,2.414213562373095+4j,5-4j,-0.4142135623730949-4j,25,16.17157288,41,21.82842712,1,21.82842712,41,16.17157288
34,1.50352E+12,-2,0,0,0,0,0,-2,-1,0.916125381,-0.625,-2,0,1.060660172,-5+0j,-2.7071067811865475-2.7071067811865475j,-1j,-1.2928932188134525+1.2928932188134525j,-3+0j,-1.2928932188134525-1.2928932188134525j,1j,-2.7071067811865475+2.7071067811865475j,25,14.65685425,1,3.343145751,9,3.343145751,1,14.65685425
35,1.50352E+12,0,-1,2,-1,0,-1,-1,-1,1.060660172,-0.375,-1,2,1.060660172,-3+0j,-3j,-1-0j,3j,5+0j,-3j,-1+0j,3j,9,9,1,9,25,9,1,9
36,1.50352E+12,-2,-2,0,0,0,-1,0,1,1.069044968,-0.5,-2,1,1.118033989,-4+0j,-2+1.414213562373095j,-2+4j,-2+1.414213562373095j,0j,-2-1.414213562373095j,-2-4j,-2-1.414213562373095j,16,6,20,6,0,6,20,6
37,1.50352E+12,-1,-2,-1,-1,-1,-2,-1,0,0.640869944,-1.125,-2,0,1.274754878,-9+0j,0.7071067811865475+0.7071067811865476j,3j,-0.7071067811865475+0.7071067811865476j,1+0j,-0.7071067811865475-0.7071067811865476j,-3j,0.7071067811865475-0.7071067811865476j,81,1,9,1,1,1,9,1
38,1.50352E+12,-1,0,-1,0,-2,-1,-1,-1,0.640869944,-0.875,-2,0,1.060660172,-7+0j,1-1.414213562373095j,-1-0j,0.9999999999999999-1.414213562373095j,-3+0j,0.9999999999999999+1.414213562373095j,-1+0j,1+1.414213562373095j,49,3,1,3,9,3,1,3
39,1.50352E+12,-1,1,-3,-1,-1,0,0,0,1.187734939,-0.625,-3,1,1.274754878,-5+0j,1.414213562373095+3j,1-2j,-1.414213562373095-3j,-5+0j,-1.414213562373095+3j,1+2j,1.414213562373095-3j,25,11,5,11,25,11,5,11
40,1.50352E+12,-1,0,1,-2,-1,-1,0,0,0.9258201,-0.5,-2,1,1,-4+0j,2.1213203435596424-0.2928932188134523j,-3-1j,-2.1213203435596424+1.7071067811865477j,2+0j,-2.1213203435596424-1.7071067811865477j,-3+1j,2.1213203435596424+0.2928932188134523j,16,4.585786438,10,7.414213562,4,7.414213562,10,4.585786438
41,1.50352E+12,1,-2,-2,-1,-2,0,-1,-2,1.125991626,-1.125,-2,1,1.541103501,-9+0j,0.8786796564403572+1.7071067811865475j,2-1j,5.121320343559643-0.29289321881345265j,1+0j,5.121320343559643+0.29289321881345265j,2+1j,0.8786796564403572-1.7071067811865475j,81,3.686291501,5,26.3137085,1,26.3137085,5,3.686291501
42,1.50352E+12,0,0,-3,-3,-1,-3,1,-1,1.58113883,-1.25,-3,1,1.936491673,-10+0j,4.535533905932738+3.292893218813453j,1-1j,-2.5355339059327378-4.707106781186547j,4+0j,-2.5355339059327378+4.707106781186547j,1+1j,4.535533905932738-3.292893218813453j,100,31.41421356,2,28.58578644,16,28.58578644,2,31.41421356
43,1.50352E+12,-1,-1,2,-1,0,0,1,0,1.069044968,0,-1,2,1,0j,-1+0.4142135623730949j,-4-0j,-0.9999999999999999+2.414213562373095j,4+0j,-0.9999999999999999-2.414213562373095j,-4+0j,-1-0.4142135623730949j,0,1.171572875,16,6.828427125,16,6.828427125,16,1.171572875
44,1.50352E+12,0,-1,-1,-1,-2,1,-2,0,1.035098339,-0.75,-2,1,1.224744871,-6+0j,1.2928932188134523+1.1213203435596424j,1-1j,2.707106781186548+3.1213203435596424j,-4+0j,2.707106781186548-3.1213203435596424j,1+1j,1.2928932188134523-1.1213203435596424j,36,2.928932188,2,17.07106781,16,17.07106781,2,2.928932188
45,1.50352E+12,-1,-1,1,0,-1,0,-3,1,1.309307341,-0.5,-3,1,1.322875656,-4+0j,-1.1102230246251565e-16-2.585786437626905j,2j,1.1102230246251565e-16+5.414213562373095j,-4+0j,1.1102230246251565e-16-5.414213562373095j,-2j,-1.1102230246251565e-16+2.585786437626905j,16,6.686291501,4,29.3137085,16,29.3137085,4,6.686291501
46,1.50352E+12,-3,-3,-1,-1,-3,-1,-2,0,1.164964745,-1.75,-3,0,2.061552813,-14+0j,-0.7071067811865477+1.1213203435596424j,-3+3j,0.7071067811865477+3.1213203435596424j,-4+0j,0.7071067811865477-3.1213203435596424j,-3-3j,-0.7071067811865477-1.1213203435596424j,196,1.757359313,18,10.24264069,16,10.24264069,18,1.757359313
47,1.50352E+12,0,0,-1,-1,1,-2,0,-1,0.9258201,-0.5,-2,1,1,-4+0j,0.41421356237309515-0.4142135623730949j,2-0j,-2.414213562373095-2.414213562373095j,4+0j,-2.414213562373095+2.414213562373095j,2+0j,0.41421356237309515+0.4142135623730949j,16,0.343145751,4,11.65685425,16,11.65685425,4,0.343145751
48,1.50352E+12,-1,-3,0,0,0,-1,0,-2,1.125991626,-0.875,-3,0,1.369306394,-7+0j,-3.82842712474619-2.220446049250313e-16j,-1+2j,1.8284271247461898-2.220446049250313e-16j,5+0j,1.8284271247461898+2.220446049250313e-16j,-1-2j,-3.82842712474619+2.220446049250313e-16j,49,14.65685425,5,3.343145751,25,3.343145751,5,14.65685425
49,1.50352E+12,-2,-1,-2,0,-1,-1,-2,-1,0.707106781,-1.25,-2,0,1.414213562,-10+0j,-1.7071067811865475-0.7071067811865476j,1+1j,-0.29289321881345254-0.7071067811865476j,-4+0j,-0.29289321881345254+0.7071067811865476j,1-1j,-1.7071067811865475+0.7071067811865476j,100,3.414213562,2,0.585786438,16,0.585786438,2,3.414213562
50,1.50352E+12,-2,1,-1,0,1,-3,0,-1,1.407885953,-0.625,-3,1,1.457737974,-5+0j,-0.8786796564403572-2.5355339059327373j,1j,-5.121320343559643-4.535533905932738j,1+0j,-5.121320343559643+4.535533905932738j,-1j,-0.8786796564403572+2.5355339059327373j,25,7.201010127,1,46.79898987,1,46.79898987,1,7.201010127
51,1.50352E+12,-2,-2,0,-3,-1,0,0,-1,1.125991626,-1.125,-3,0,1.541103501,-9+0j,-1.0000000000000002+2.82842712474619j,-3-2j,-0.9999999999999998+2.82842712474619j,3+0j,-0.9999999999999998-2.82842712474619j,-3+2j,-1.0000000000000002-2.82842712474619j,81,9,13,9,9,9,13,9
52,1.50352E+12,0,-1,-1,1,-2,1,0,0,1.035098339,-0.25,-2,1,1,-2+0j,-0.12132034355964283+1.7071067811865475j,-1+1j,4.121320343559643-0.29289321881345265j,-4+0j,4.121320343559643+0.29289321881345265j,-1-1j,-0.12132034355964283-1.7071067811865475j,4,2.928932188,2,17.07106781,16,17.07106781,2,2.928932188
53,1.50352E+12,0,2,-1,0,-1,-1,-2,-1,1.195228609,-0.5,-2,2,1.224744871,-4+0j,2.4142135623730954-3.82842712474619j,2-2j,-0.41421356237309537-1.8284271247461898j,-4+0j,-0.41421356237309537+1.8284271247461898j,2+2j,2.4142135623730954+3.82842712474619j,16,20.48528137,8,3.514718626,16,3.514718626,8,20.48528137
54,1.50352E+12,0,-2,-1,0,-2,2,-1,0,1.309307341,-0.5,-2,2,1.322875656,-4+0j,-0.8284271247461903+2.82842712474619j,-0j,4.82842712474619+2.82842712474619j,-4+0j,4.82842712474619-2.82842712474619j,0j,-0.8284271247461903-2.82842712474619j,16,8.686291501,0,31.3137085,16,31.3137085,0,8.686291501
55,1.50352E+12,2,-2,-2,1,0,-1,-1,-1,1.414213562,-0.5,-2,2,1.414213562,-4+0j,-0.12132034355964239+0.2928932188134523j,5+3j,4.121320343559642-1.7071067811865477j,2+0j,4.121320343559642+1.7071067811865477j,5-3j,-0.12132034355964239-0.2928932188134523j,16,0.100505063,34,19.89949494,4,19.89949494,34,0.100505063
56,1.50352E+12,-1,0,-1,0,-2,0,-2,0,0.88640526,-0.75,-2,0,1.118033989,-6+0j,1-1j,-0j,1+1j,-6+0j,1-1j,0j,1+1j,36,2,0,2,36,2,0,2
57,1.50352E+12,-1,0,-2,0,0,0,0,-1,0.755928946,-0.5,-2,0,0.866025404,-4+0j,-1.7071067811865475+1.2928932188134525j,1-1j,-0.29289321881345254-2.7071067811865475j,-2+0j,-0.29289321881345254+2.7071067811865475j,1+1j,-1.7071067811865475-1.2928932188134525j,16,4.585786438,2,7.414213562,4,7.414213562,2,4.585786438
58,1.50352E+12,-2,1,-3,-3,-2,-1,-2,0,1.414213562,-1.5,-3,1,2,-12+0j,3.5355339059327378+1.707106781186548j,1-3j,-3.5355339059327378-0.2928932188134521j,-6+0j,-3.5355339059327378+0.2928932188134521j,1+3j,3.5355339059327378-1.707106781186548j,144,15.41421356,10,12.58578644,36,12.58578644,10,15.41421356
59,1.50352E+12,2,-1,-1,-2,0,2,-1,-4,1.995530721,-0.625,-4,2,1.968501969,-5+0j,-1.5355339059327378+0.7071067811865472j,4-7j,5.535533905932738+0.7071067811865472j,5+0j,5.535533905932738-0.7071067811865472j,4+7j,-1.5355339059327378-0.7071067811865472j,25,2.857864376,65,31.14213562,25,31.14213562,65,2.857864376
60,1.50352E+12,0,0,-2,-1,0,1,1,-2,1.187734939,-0.375,-2,1,1.17260394,-3+0j,-1.414213562373095+3j,1-4j,1.414213562373095-3j,1+0j,1.414213562373095+3j,1+4j,-1.414213562373095-3j,9,11,17,11,1,11,17,11
61,1.50352E+12,-1,-3,-1,0,0,-3,0,0,1.309307341,-1,-3,0,1.58113883,-8+0j,-1+1j,6j,-1-1j,4+0j,-1+1j,-6j,-1-1j,64,2,36,2,16,2,36,2
62,1.50352E+12,1,-2,1,-1,0,-1,-1,0,1.060660172,-0.375,-2,1,1.060660172,-3+0j,0.9999999999999999-0.5857864376269051j,1+2j,1+3.414213562373095j,5+0j,1-3.414213562373095j,1-2j,0.9999999999999999+0.5857864376269051j,9,1.343145751,5,12.65685425,25,12.65685425,5,1.343145751
63,1.50352E+12,0,0,-1,-1,-3,-1,1,0,1.187734939,-0.625,-3,1,1.274754878,-5+0j,4.414213562373095+2j,-3-0j,1.585786437626905-2j,-1+0j,1.585786437626905+2j,-3+0j,4.414213562373095-2j,25,23.48528137,9,6.514718626,1,6.514718626,9,23.48528137
64,1.50352E+12,1,-2,-2,-1,-2,-2,-1,-1,1.035098339,-1.25,-2,1,1.58113883,-10+0j,3+1j,2+2j,3-1j,2+0j,3+1j,2-2j,3-1j,100,10,8,10,4,10,8,10
65,1.50352E+12,-2,-3,1,1,-1,2,-1,1,1.752549164,-0.25,-3,2,1.658312395,-2+0j,-4.535533905932738+1.5355339059327373j,-3+3j,2.5355339059327378+5.535533905932738j,-4+0j,2.5355339059327378-5.535533905932738j,-3-3j,-4.535533905932738-1.5355339059327373j,4,22.92893219,18,37.07106781,16,37.07106781,18,22.92893219
66,1.50352E+12,1,0,-1,-2,0,-2,0,-1,1.060660172,-0.625,-2,1,1.17260394,-5+0j,3.121320343559643+0.29289321881345265j,2-1j,-1.1213203435596428-1.7071067811865475j,5+0j,-1.1213203435596428+1.7071067811865475j,2+1j,3.121320343559643-0.29289321881345265j,25,9.828427125,5,4.171572875,25,4.171572875,5,9.828427125
67,1.50352E+12,-1,-1,-1,-2,-2,-3,0,0,1.035098339,-1.25,-3,0,1.58113883,-10+0j,3.82842712474619+1.0000000000000002j,-2+2j,-1.8284271247461898-0.9999999999999998j,2+0j,-1.8284271247461898+0.9999999999999998j,-2-2j,3.82842712474619-1.0000000000000002j,100,15.65685425,8,4.343145751,4,4.343145751,8,15.65685425
68,1.50352E+12,-4,-1,-2,-1,0,0,0,-2,1.38873015,-1.25,-4,0,1.802775638,-10+0j,-5.414213562373095+2j,-2-2j,-2.585786437626905-2j,-2+0j,-2.585786437626905+2j,-2+2j,-5.414213562373095-2j,100,33.3137085,8,10.6862915,4,10.6862915,8,33.3137085
69,1.50352E+12,0,0,1,-1,0,-1,-1,-1,0.744023809,-0.375,-1,1,0.790569415,-3+0j,0.7071067811865476-2.7071067811865475j,-1j,-0.7071067811865476+1.2928932188134525j,3+0j,-0.7071067811865476-1.2928932188134525j,1j,0.7071067811865476+2.7071067811865475j,9,7.828427125,1,2.171572875,9,2.171572875,1,7.828427125
70,1.50352E+12,-2,-1,-1,0,0,1,0,0,0.916125381,-0.375,-2,1,0.935414347,-3+0j,-3.414213562373095+2.414213562373095j,-1-0j,-0.5857864376269049+0.4142135623730949j,-3+0j,-0.5857864376269049-0.4142135623730949j,-1+0j,-3.414213562373095-2.414213562373095j,9,17.48528137,1,0.514718626,9,0.514718626,1,17.48528137
71,1.50352E+12,-1,1,-2,0,-1,-1,-2,0,1.035098339,-0.75,-2,1,1.224744871,-6+0j,1.4142135623730951-1.414213562373095j,2-0j,-1.4142135623730951-1.414213562373095j,-6+0j,-1.4142135623730951+1.414213562373095j,2+0j,1.4142135623730951+1.414213562373095j,36,4,4,4,36,4,4,4
72,1.50352E+12,1,-1,0,0,0,-2,-1,0,0.916125381,-0.375,-2,1,0.935414347,-3+0j,1.7071067811865475-1.7071067811865475j,2+3j,0.2928932188134524+0.29289321881345254j,3+0j,0.2928932188134524-0.29289321881345254j,2-3j,1.7071067811865475+1.7071067811865475j,9,5.828427125,13,0.171572875,9,0.171572875,13,5.828427125
73,1.50352E+12,0,-1,-2,-2,-1,-1,-1,-1,0.640869944,-1.125,-2,0,1.274754878,-9+0j,1.7071067811865475+1.7071067811865475j,2-1j,0.29289321881345254-0.2928932188134524j,1+0j,0.29289321881345254+0.2928932188134524j,2+1j,1.7071067811865475-1.7071067811865475j,81,5.828427125,5,0.171572875,1,0.171572875,5,5.828427125
74,1.50352E+12,0,-1,0,1,-1,0,1,-3,1.302470181,-0.375,-3,1,1.274754878,-3+0j,-2.5355339059327373-1.1213203435596428j,-2-1j,4.535533905932738-3.121320343559643j,3+0j,4.535533905932738+3.121320343559643j,-2+1j,-2.5355339059327373+1.1213203435596428j,9,7.686291501,5,30.3137085,9,30.3137085,5,7.686291501
75,1.50352E+12,-4,0,-2,1,1,-3,-1,0,1.8516402,-1,-4,1,2,-8+0j,-3.5857864376269046-1.8284271247461898j,4j,-6.414213562373096-3.82842712474619j,-4+0j,-6.414213562373096+3.82842712474619j,-4j,-3.5857864376269046+1.8284271247461898j,64,16.20101013,16,55.79898987,16,55.79898987,16,16.20101013
76,1.50352E+12,-2,0,-1,0,1,-1,-1,0,0.9258201,-0.5,-2,1,1,-4+0j,-2.2928932188134525-0.7071067811865475j,1+1j,-3.7071067811865475-0.7071067811865475j,-2+0j,-3.7071067811865475+0.7071067811865475j,1-1j,-2.2928932188134525+0.7071067811865475j,16,5.757359313,2,14.24264069,4,14.24264069,2,5.757359313
77,1.50352E+12,-1,0,-2,-2,0,-1,-1,0,0.83452296,-0.875,-2,0,1.17260394,-7+0j,1.1213203435596424+1.7071067811865477j,2-1j,-3.1213203435596424-0.2928932188134523j,-1+0j,-3.1213203435596424+0.2928932188134523j,2+1j,1.1213203435596424-1.7071067811865477j,49,4.171572875,5,9.828427125,1,9.828427125,5,4.171572875
78,1.50352E+12,2,-1,-2,-2,-2,-1,-1,-3,1.488047618,-1.25,-3,2,1.870828693,-10+0j,3.2928932188134525+0.2928932188134524j,3-3j,4.707106781186548-1.7071067811865475j,4+0j,4.707106781186548+1.7071067811865475j,3+3j,3.2928932188134525-0.2928932188134524j,100,10.92893219,18,25.07106781,16,25.07106781,18,10.92893219
