,SampleNumber,TimeStamp,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
974,974,1503954644229,20,2,5,2,6,18,6,15
975,975,1503954644244,30,21,7,0,4,7,-10,-26
976,976,1503954644252,5,2,17,16,3,17,7,36
977,977,1503954644259,13,-11,-16,-4,1,2,-12,23
978,978,1503954644274,75,6,2,1,3,2,-4,-5
979,979,1503954644283,45,-1,-6,-7,-5,1,15,33
980,980,1503954644290,-8,11,-3,0,1,-3,-10,15
981,981,1503954644304,-13,-3,0,2,2,18,0,-10
982,982,1503954644311,-22,-8,-7,-2,2,0,-2,5
983,983,1503954644322,27,11,11,4,1,-14,-8,2
984,984,1503954644341,16,-6,-14,-11,-12,-15,-26,-15
985,985,1503954644343,1,4,11,2,0,2,2,21
986,986,1503954644351,24,-5,-13,-10,-5,-6,5,35
987,987,1503954644364,-14,-11,-12,-2,-6,4,0,-5
988,988,1503954644372,-3,0,6,0,4,6,11,-6
989,989,1503954644379,-3,-5,11,7,12,10,8,0
990,990,1503954644394,14,6,6,-2,-16,-2,2,16
991,991,1503954644402,28,4,-16,-4,-2,-5,-20,8
992,992,1503954644409,34,3,3,-4,-1,4,1,31
993,993,1503954644424,-2,-3,-13,-7,-10,-6,6,9
994,994,1503954644431,6,-2,-10,-6,14,0,-15,14
995,995,1503954644432,-36,3,-5,2,-1,0,-1,-13
996,996,1503954644439,-5,-4,10,4,1,1,0,7
997,997,1503954644440,32,4,4,0,-2,-6,4,11
998,998,1503954644455,-55,-10,-5,-7,1,-2,-2,-28
999,999,1503954644462,16,7,13,11,4,-3,2,-6
1000,1000,1503954644469,-14,-8,-10,0,3,1,-10,25
1001,1001,1503954644485,-23,-2,-3,-3,-2,4,-22,-26
1002,1002,1503954644492,-8,2,11,4,4,3,3,-8
1003,1003,1503954644499,-32,0,-7,-3,-1,-3,2,-25
1004,1004,1503954644518,-10,0,8,1,3,-3,-11,-11
1005,1005,1503954644522,-16,-7,-11,-11,-8,-3,8,-4
1006,1006,1503954644529,11,5,-4,7,4,-1,10,-2
1007,1007,1503954644544,-29,-4,16,3,1,1,4,1
1008,1008,1503954644552,29,3,-9,-8,-2,-2,-4,-11
1009,1009,1503954644559,21,-9,-14,-6,-4,-6,4,3
1010,1010,1503954644574,10,-5,2,2,3,-1,-3,-8
1011,1011,1503954644584,8,3,0,-2,0,-4,1,-8
1012,1012,1503954644589,-20,-7,-11,-7,-4,0,4,-4
1013,1013,1503954644604,-19,3,6,0,2,3,5,14
1014,1014,1503954644611,-12,2,0,-2,2,2,2,-6
1015,1015,1503954644619,2,10,6,0,-7,-1,-10,-14
1016,1016,1503954644634,-20,-5,13,17,8,12,3,2
1017,1017,1503954644642,1,-8,-16,-5,-2,0,-2,-11
1018,1018,1503954644657,4,-1,-11,-7,-4,-4,8,5
1019,1019,1503954644665,12,5,14,1,1,-1,-1,2
1020,1020,1503954644674,3,5,-3,-6,-4,5,6,1
1021,1021,1503954644687,-41,-9,-6,-3,0,-1,2,-5
1022,1022,1503954644694,8,-4,-3,1,-4,-8,0,2
1023,1023,1503954644702,-8,-4,-4,2,-9,-1,-14,-11
1024,1024,1503954644720,12,3,-3,-11,-13,-15,-5,3
1025,1025,1503954644724,-14,-3,1,1,2,11,5,4
1026,1026,1503954644725,3,-2,2,5,-10,2,18,4
1027,1027,1503954644732,10,-4,-2,-3,1,-3,-8,-9
1028,1028,1503954644753,11,1,-1,-1,3,2,1,5
1029,1029,1503954644755,-14,1,2,-1,4,-6,-11,-19
1030,1030,1503954644762,7,-1,-3,1,6,-1,-10,2
1031,1031,1503954644777,-1,-8,-14,-6,-7,3,3,-3
1032,1032,1503954644786,-13,1,27,12,13,1,-1,5
1033,1033,1503954644792,-31,-7,-14,-2,35,9,3,-5
1034,1034,1503954644806,21,1,2,2,9,3,2,7
1035,1035,1503954644814,19,10,5,-11,-12,-4,-7,-5
1036,1036,1503954644822,-4,-4,-16,-2,0,-4,-16,-10
1037,1037,1503954644836,17,1,9,3,-3,1,-4,3
1038,1038,1503954644845,5,-3,-5,-10,-12,-9,-3,-9
1711,1711,1503954651451,-12,-3,-16,-8,-3,6,-4,-8
1712,1712,1503954651459,-26,1,-3,-8,-9,15,8,-2
1713,1713,1503954651474,-5,-11,-4,-2,3,-3,8,28
1714,1714,1503954651480,-10,-9,5,2,9,18,-4,20
1715,1715,1503954651489,-3,3,0,-5,-9,-11,-14,18
1716,1716,1503954651508,30,2,2,6,4,6,15,40
1717,1717,1503954651511,-39,-5,-2,4,-5,12,13,0
1718,1718,1503954651519,-31,-6,-1,1,25,2,5,-40
