,SampleNumber,TimeStamp,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
841,841,1503947392623,-14,-19,-9,-8,-11,11,-1,-6
842,842,1503947392637,4,7,10,5,7,-10,0,-3
843,843,1503947392645,3,-2,-6,-21,-50,9,6,8
844,844,1503947392652,33,3,-14,21,37,2,16,9
845,845,1503947392653,-30,-5,6,-5,-16,-24,-47,-55
846,846,1503947392668,-7,3,3,-2,96,65,-2,15
847,847,1503947392676,2,3,-5,-3,-19,-11,-1,-10
848,848,1503947392683,-5,0,7,3,-5,-10,-1,-2
849,849,1503947392697,-15,-3,-11,-9,44,16,-1,15
850,850,1503947392705,-13,7,15,-16,-96,-50,-2,14
851,851,1503947392712,-14,2,-5,1,2,42,39,19
852,852,1503947392727,-2,-6,4,14,4,10,-11,4
853,853,1503947392728,4,-2,-6,-6,-37,-19,6,-12
854,854,1503947392737,4,3,-8,-3,-34,-11,0,9
855,855,1503947392743,11,-4,-6,1,41,22,-5,0
856,856,1503947392757,8,-15,9,10,12,6,0,20
857,857,1503947392767,-4,-5,-2,21,19,7,3,-16
858,858,1503947392773,14,-5,-5,3,-28,-22,-3,17
859,859,1503947392787,-4,-1,-12,6,10,0,-1,-13
860,860,1503947392795,21,16,9,12,-1,1,6,-16
861,861,1503947392803,1,12,-13,10,-1,-1,7,13
862,862,1503947392817,14,-1,11,2,1,1,5,9
863,863,1503947392825,-4,-3,4,-5,0,-1,11,2
864,864,1503947392835,101,-2,-6,-10,-4,-8,-15,-22
865,865,1503947392847,-58,-5,16,-5,2,7,-2,-5
866,866,1503947392855,-121,-1,-1,5,9,11,-2,7
867,867,1503947392863,-11,8,3,8,9,-14,8,2
868,868,1503947392877,-25,7,8,3,-4,-6,2,-4
869,869,1503947392885,-5,-6,-5,-2,-9,-2,5,-6
870,870,1503947392892,-7,-5,-6,-12,-24,-17,-29,-2
871,871,1503947392893,-4,-1,-26,-27,-15,14,2,3
872,872,1503947392908,9,22,15,-5,18,9,-5,6
873,873,1503947392915,-2,-5,2,-8,-10,-8,1,-24
874,874,1503947392923,32,-3,2,45,69,91,-7,-12
875,875,1503947392937,-15,-2,-4,-2,-31,-21,-7,7
876,876,1503947392945,-1,-10,-7,-13,-36,-26,-3,-8
877,877,1503947392953,15,-9,-20,-1,30,22,-6,2
878,878,1503947392969,7,-7,-9,-3,-2,-9,-6,10
879,879,1503947392976,0,-4,34,17,-1,-11,5,9
880,880,1503947392983,3,4,-4,-5,-10,-14,-4,-3
881,881,1503947392997,-9,16,-10,1,47,20,-3,10
882,882,1503947393005,11,-8,5,-2,7,-1,4,0
883,883,1503947393012,7,2,-3,0,6,1,18,0
884,884,1503947393027,12,1,-7,-13,-9,-23,-38,-17
885,885,1503947393036,71,-14,-8,-5,-19,-23,-10,-16
886,886,1503947393043,37,-11,-5,0,-23,10,4,4
887,887,1503947393057,-9,8,29,4,-9,-16,4,14
888,888,1503947393065,18,-5,-6,-10,6,-14,2,4
889,889,1503947393079,-23,5,0,2,7,3,1,3
890,890,1503947393087,-52,-7,5,5,11,1,-17,2
891,891,1503947393095,-11,4,-1,-4,1,-1,1,12
892,892,1503947393110,-7,-8,-7,-9,0,3,2,-4
893,893,1503947393117,-10,-5,11,13,-16,-1,-3,3
894,894,1503947393125,-4,9,-2,-13,-62,-27,9,1
895,895,1503947393139,-12,-7,-9,-5,-4,-3,2,-1
896,896,1503947393147,-2,9,22,4,-19,-5,13,-4
897,897,1503947393155,-11,-2,-4,-8,-20,-6,-10,-1
898,898,1503947393170,3,0,27,20,17,12,2,-106
899,899,1503947393177,-12,-2,-4,2,13,9,-7,-50
900,900,1503947393185,12,0,-23,-11,-8,-12,5,16
901,901,1503947393199,3,2,-3,7,-3,-9,3,-4
902,902,1503947393207,-26,-4,-5,4,-5,-9,8,41
903,903,1503947393215,-11,-7,-8,-10,25,-6,-3,25
904,904,1503947393230,5,-6,-11,0,9,3,-11,68
905,905,1503947393237,-5,12,17,5,5,11,7,56
906,906,1503947393245,-4,-1,-7,-6,-13,-8,-9,8
907,907,1503947393259,-4,-9,-14,-5,-6,-3,-12,-29
908,908,1503947393269,-6,6,-13,-3,3,4,3,-9
909,909,1503947393282,-9,-8,-10,-3,-5,0,-3,-22
910,910,1503947393297,-4,19,23,4,-3,4,0,7
911,911,1503947393305,7,-3,-17,-11,9,2,-1,-11
912,912,1503947393319,15,-25,-16,-12,-13,4,-7,-23
913,913,1503947393327,-23,0,11,5,9,3,-6,8
914,914,1503947393337,-2,7,13,0,-31,-13,4,1
915,915,1503947393350,-28,-21,5,1,-10,1,-4,-26
916,916,1503947393357,21,-9,-14,-6,4,-5,4,-3
917,917,1503947393365,13,2,-7,37,68,-2,3,1
918,918,1503947393379,-1,10,3,10,26,5,0,1
919,919,1503947393387,34,-2,-3,-9,-10,4,-11,5
920,920,1503947393395,4,-20,-15,1,-3,6,-6,-18
921,921,1503947393410,3,1,5,-8,-17,-99,-4,-4
922,922,1503947393417,-14,5,8,-9,-20,-4,0,12
923,923,1503947393425,-16,-9,1,2,-13,49,4,-22
924,924,1503947393440,-9,3,-1,5,14,32,8,18
925,925,1503947393447,17,-2,-16,-16,-2,17,4,22
926,926,1503947393455,17,-11,2,-2,-13,-1,1,-32
927,927,1503947393470,20,-3,4,-8,-5,12,1,-20
928,928,1503947393477,0,-3,-19,14,63,-5,-5,1
929,929,1503947393485,-15,13,8,6,-7,13,4,30
930,930,1503947393499,6,3,-7,-12,-43,-10,8,32
931,931,1503947393507,0,-1,4,-3,-13,4,0,-15
932,932,1503947393515,0,-16,-14,-8,-19,-2,-1,-33
933,933,1503947393530,4,4,13,19,12,1,-8,-10
934,934,1503947393537,-5,0,4,-4,41,-6,0,-6
935,935,1503947393546,12,-14,-15,-10,-21,-17,-8,-7
936,936,1503947393560,5,16,34,21,28,4,3,9
937,937,1503947393567,-12,-11,-14,-12,3,-5,2,-20
938,938,1503947393575,-8,3,-9,-11,-27,-11,-4,4
939,939,1503947393576,-5,7,0,-5,-8,-9,4,24
940,940,1503947393590,20,8,0,-13,-7,1,-9,14
941,941,1503947393597,-11,-2,-11,-10,-23,-10,-15,-27
942,942,1503947393605,-9,-7,0,11,2,2,-4,1
