,SampleNumber,TimeStamp,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
914,914,1503705478656,-9,-1,4,-1,1,3,-1,-6
915,915,1503705478672,-22,-17,-15,-5,3,6,-1,-3
916,916,1503705478679,-3,-8,7,1,2,-4,3,1
917,917,1503705478687,21,3,1,-2,2,-1,2,-9
918,918,1503705478703,8,-11,-8,-5,-3,-1,1,-3
919,919,1503705478709,11,2,1,1,2,2,0,0
920,920,1503705478716,3,7,7,-1,-1,-4,-13,2
921,921,1503705478731,12,1,-1,2,1,1,4,5
922,922,1503705478732,-3,7,2,-2,-1,-1,2,-10
923,923,1503705478739,-7,-1,6,9,9,3,2,-6
924,924,1503705478747,9,4,-1,-3,-4,5,0,-4
925,925,1503705478761,-20,5,17,1,9,10,1,6
926,926,1503705478770,-18,-8,1,3,4,5,1,0
927,927,1503705478776,13,10,-16,-7,-7,-6,1,-9
928,928,1503705478792,3,2,6,0,-2,-9,-2,-7
929,929,1503705478799,1,5,5,-3,-5,-4,-4,-3
930,930,1503705478807,-11,9,13,3,-2,1,-6,2
931,931,1503705478821,2,-7,-2,3,1,-2,4,28
932,932,1503705478829,-18,-4,-4,0,-2,0,-1,7
933,933,1503705478837,3,-26,-20,-9,-6,-2,4,22
934,934,1503705478851,-2,1,10,0,3,0,1,-1
935,935,1503705478859,-1,-2,-6,1,2,-1,0,-15
936,936,1503705478867,-8,-14,-10,-5,0,1,-2,-5
937,937,1503705478881,8,1,1,0,0,-1,-3,-8
938,938,1503705478889,-6,-3,0,5,6,2,-1,10
939,939,1503705478896,-10,6,-5,0,2,-1,-5,-6
940,940,1503705478912,-1,-19,-17,-9,-5,0,1,2
941,941,1503705478919,6,16,12,3,-1,-4,-9,-10
942,942,1503705478927,-5,2,-5,0,-3,-2,-3,-9
943,943,1503705478941,3,-5,-7,-2,-5,-3,11,15
944,944,1503705478949,8,6,1,-1,-1,-3,2,-6
945,945,1503705478956,-31,-10,-5,-1,-2,0,0,2
946,946,1503705478972,4,2,0,-3,-2,2,2,5
947,947,1503705478979,5,-3,-3,-2,-2,-3,-3,-5
948,948,1503705478987,3,1,-8,-3,-3,-2,-1,1
949,949,1503705479001,1,0,14,7,3,0,-13,-27
950,950,1503705479009,11,4,4,-1,-4,-2,3,16
951,951,1503705479016,-2,0,-5,-1,2,-2,3,-14
952,952,1503705479031,-3,-5,-2,2,5,2,-3,0
953,953,1503705479041,10,-3,-5,-6,-7,-1,2,0
954,954,1503705479047,-1,-5,-3,-2,-3,-1,4,-15
955,955,1503705479061,18,0,-2,2,-2,2,-2,1
956,956,1503705479072,-4,-1,2,-1,-1,-1,2,36
957,957,1503705479077,0,1,-6,-5,1,-2,-2,6
958,958,1503705479092,3,7,9,4,1,-1,-3,-16
959,959,1503705479099,-8,-9,-9,-3,-4,0,5,10
960,960,1503705479108,5,18,19,3,-1,0,2,-12
961,961,1503705479121,1,-3,-3,-1,-4,-1,-3,0
962,962,1503705479129,13,3,-3,-4,-1,-2,0,34
963,963,1503705479142,18,1,1,1,-2,-2,0,-21
964,964,1503705479152,4,-2,-8,-3,-2,-1,2,39
965,965,1503705479159,1,22,11,0,-2,0,-3,-57
966,966,1503705479167,-8,1,-4,-5,-3,-3,-5,-15
967,967,1503705479181,-4,-12,-14,-4,-1,0,4,1
968,968,1503705479189,-5,-7,1,4,1,2,3,-16
969,969,1503705479196,25,51,49,8,-1,0,1,25
970,970,1503705479212,-18,-10,-15,-2,3,0,2,-4
971,971,1503705479219,0,-3,-2,0,0,-5,-6,6
972,972,1503705479227,5,1,-3,-4,-7,-3,-2,-39
973,973,1503705479243,-16,-8,-4,-5,-2,-1,2,-21
974,974,1503705479249,-23,3,-1,-1,2,0,-1,-19
975,975,1503705479256,-9,-3,-1,-1,0,0,-8,12
976,976,1503705479273,1,-2,-1,-2,1,5,0,-8
977,977,1503705479279,0,-18,-12,-1,-2,1,1,29
978,978,1503705479287,-20,-3,-7,-4,1,-5,-5,-40
979,979,1503705479301,10,20,-14,-1,-1,-2,3,34
980,980,1503705479309,5,-18,-8,-1,-2,0,1,11
981,981,1503705479324,-17,-19,-3,-1,-1,-1,-1,1
982,982,1503705479331,5,-5,-3,-4,-3,1,0,9
983,983,1503705479346,-15,-17,-5,-1,2,-2,2,-25
984,984,1503705479354,15,-1,-3,0,-3,-1,-1,26
985,985,1503705479361,-11,-3,2,-3,-1,1,2,-10
986,986,1503705479369,9,-1,-1,3,-1,-3,-3,-4
987,987,1503705479383,13,0,-2,-2,0,-2,1,20
988,988,1503705479392,2,5,3,0,0,-1,-6,15
