,SampleNumber,TimeStamp,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
781,781,1503512629454,-1,1,0,4,0,-1,-1,1
782,782,1503512629468,6,3,-2,-1,-3,-3,-2,1
783,783,1503512629475,-5,-6,-6,-5,-1,-3,-5,-6
784,784,1503512629483,15,4,4,1,0,-1,-3,0
785,785,1503512629491,-1,-2,0,-2,-3,-3,6,0
786,786,1503512629507,4,3,-2,-2,-1,-1,-7,-11
787,787,1503512629513,-7,-1,0,-1,-2,-1,-3,-4
788,788,1503512629522,-2,-3,-3,0,0,0,-1,-1
789,789,1503512629523,1,1,0,-2,-3,0,1,0
790,790,1503512629535,3,3,0,1,5,2,-4,1
791,791,1503512629543,10,1,0,8,11,4,4,-3
792,792,1503512629552,4,-2,-2,-2,-1,-2,-3,-5
793,793,1503512629566,-3,-1,-1,-4,-4,-3,-2,4
794,794,1503512629573,-2,-3,-3,-3,-2,-1,-1,1
795,795,1503512629581,6,0,1,-1,-5,-2,-3,1
796,796,1503512629595,-11,-2,3,1,-1,3,-4,-6
797,797,1503512629603,6,1,1,0,2,-5,-12,2
798,798,1503512629610,2,1,1,0,0,-2,0,-1
799,799,1503512629630,-16,-6,-3,-3,-2,-1,0,-2
800,800,1503512629633,2,-1,-3,-3,-2,-4,4,1
801,801,1503512629641,8,-1,-4,-3,-2,-2,-2,-3
802,802,1503512629656,3,8,6,2,-4,2,3,2
803,803,1503512629663,5,-1,-2,-3,-2,-1,1,5
804,804,1503512629670,2,0,-4,-7,-10,-1,4,1
805,805,1503512629686,-20,-7,-3,3,4,-1,1,-7
806,806,1503512629693,-6,-4,-2,-2,-2,-14,-10,-4
807,807,1503512629701,-4,0,3,1,-2,4,-8,-4
808,808,1503512629714,-3,2,3,1,0,-5,-10,-11
809,809,1503512629715,10,4,0,2,3,1,2,2
810,810,1503512629723,-22,-8,-6,-6,-8,-11,-4,-6
811,811,1503512629730,5,-2,0,3,7,13,10,7
812,812,1503512629745,-2,3,0,-4,-2,-2,6,3
813,813,1503512629754,-1,1,-1,0,0,-4,-2,0
814,814,1503512629761,11,5,1,1,-1,2,-1,2
815,815,1503512629775,1,1,-3,-3,-1,5,-6,-5
816,816,1503512629786,-10,-6,-2,1,9,4,7,-7
817,817,1503512629791,-10,-5,-3,0,-3,-5,-8,2
818,818,1503512629805,-3,-1,0,-1,-1,-1,-8,1
819,819,1503512629813,-5,-2,-2,-3,1,-3,-6,-12
820,820,1503512629821,-38,-16,0,-1,-4,2,7,4
821,821,1503512629835,-13,-9,1,1,-1,-4,-3,-6
822,822,1503512629843,-10,-9,-5,-1,-2,0,4,4
823,823,1503512629852,-8,1,2,-1,-1,-3,3,10
824,824,1503512629865,6,3,0,7,10,-10,8,8
825,825,1503512629873,1,-3,-1,2,1,-3,-1,-6
826,826,1503512629881,35,11,-5,-7,-7,2,-1,2
827,827,1503512629895,3,5,9,2,2,27,10,-2
828,828,1503512629903,-9,-5,-1,-3,-7,-2,1,-4
829,829,1503512629910,-8,-6,-2,0,1,-5,-2,-1
830,830,1503512629926,-7,-3,3,1,2,2,-7,-7
831,831,1503512629933,-21,-13,-6,-6,-7,-6,-3,-4
832,832,1503512629941,9,9,5,5,2,-12,-10,-1
