,SampleNumber,TimeStamp,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
1144,1144,1503943631304,11,10,4,1,-3,0,-2,1
1145,1145,1503943631316,0,-4,2,-1,0,-1,-1,-5
1146,1146,1503943631323,-20,-26,1,-1,-3,0,0,-4
1147,1147,1503943631339,7,7,0,1,-1,-1,-3,-3
1148,1148,1503943631346,-3,7,0,-6,-3,-1,2,-2
1149,1149,1503943631354,-6,8,-4,-2,1,-1,0,-1
1150,1150,1503943631361,-1,0,11,-3,-3,-1,13,-2
1151,1151,1503943631377,-2,-14,-13,0,-1,-1,-1,1
1152,1152,1503943631384,2,10,-2,2,5,-1,-11,-1
1153,1153,1503943631399,-7,10,2,0,-3,-2,-4,-2
1154,1154,1503943631406,7,32,-10,3,1,1,-3,-2
1155,1155,1503943631414,-4,-6,-3,-2,4,-1,-6,0
1156,1156,1503943631421,7,-31,-5,-3,2,1,-1,2
1157,1157,1503943631439,9,11,14,0,-1,-1,3,0
1158,1158,1503943631444,3,-2,3,3,-2,-1,-1,-2
1159,1159,1503943631459,-5,-8,-1,0,-2,1,0,-2
1160,1160,1503943631466,0,3,0,0,0,0,-5,-2
1161,1161,1503943631474,-21,-17,0,0,-2,4,-3,-4
1162,1162,1503943631481,-3,8,-2,3,1,-2,-2,-2
1163,1163,1503943631496,3,-4,1,-2,3,-2,-3,-2
1164,1164,1503943631509,-4,-15,-9,-7,0,-3,1,-2
1165,1165,1503943631519,-17,-12,3,4,-1,-3,1,1
1166,1166,1503943631526,-1,3,5,4,-2,-1,-1,2
1167,1167,1503943631534,1,4,-9,-3,-1,-3,2,0
1168,1168,1503943631541,-4,-3,-5,-4,-2,1,1,2
1169,1169,1503943631556,2,4,4,1,-2,2,4,1
1170,1170,1503943631564,-2,-1,1,-3,-3,0,1,-3
1171,1171,1503943631577,4,-6,-3,0,3,-1,-1,-5
1172,1172,1503943631586,-1,7,0,0,0,1,1,2
1173,1173,1503943631596,0,-10,-2,0,1,-2,0,2
1174,1174,1503943631609,7,5,9,3,4,-2,-3,0
1175,1175,1503943631617,4,7,0,1,-5,-1,-1,0
1176,1176,1503943631624,-3,-6,-9,-2,-2,-2,-2,-2
1177,1177,1503943631640,-6,24,11,1,1,0,1,-3
1178,1178,1503943631647,-3,-8,0,-2,-1,0,1,-2
1179,1179,1503943631656,-1,-7,-7,-4,-2,-2,3,-1
1180,1180,1503943631669,4,7,3,-1,-2,-5,0,0
1181,1181,1503943631677,3,-4,-3,-6,-1,-2,-6,-10
1182,1182,1503943631684,3,-2,-1,1,-1,-1,2,7
