,SampleNumber,TimeStamp,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
1111,1111,1503944248748,-22,8,21,5,2,1,-1,-15
1112,1112,1503944248754,-12,-5,-3,1,1,-1,2,-8
1113,1113,1503944248762,-15,-1,-7,-4,-2,-4,0,-4
1114,1114,1503944248770,-3,-8,0,-3,-2,-3,-5,4
1115,1115,1503944248785,3,2,1,1,-1,1,-4,-2
1116,1116,1503944248799,46,5,0,-1,-3,-2,-2,-5
1117,1117,1503944248801,20,-2,-4,-3,-2,0,4,5
1118,1118,1503944248814,3,25,-2,2,1,-1,-3,-26
1119,1119,1503944248822,-3,12,12,0,-1,1,-1,-5
1120,1120,1503944248830,3,-6,2,-2,2,-1,-5,-10
1121,1121,1503944248846,-21,-22,-13,-8,-6,-5,-2,-2
1122,1122,1503944248853,-13,48,47,18,9,4,2,9
1123,1123,1503944248860,19,-3,-4,-3,-3,1,-1,8
1124,1124,1503944248876,-9,-23,-16,-4,-4,-2,-1,13
1125,1125,1503944248882,-8,-9,-2,4,2,0,1,6
1126,1126,1503944248890,-11,6,-1,-3,0,0,-4,-5
1127,1127,1503944248905,-9,-7,-10,-9,1,-2,-3,1
1128,1128,1503944248913,-6,3,-10,-4,0,0,0,-2
1129,1129,1503944248920,14,4,-1,-2,-2,3,3,17
1130,1130,1503944248934,7,-17,-7,-1,-4,-2,-2,-16
1131,1131,1503944248945,-5,-1,8,4,1,-1,-1,-13
1132,1132,1503944248950,27,-9,-7,-5,-1,1,8,14
1133,1133,1503944248965,5,7,-5,0,0,-3,0,-6
1134,1134,1503944248972,-15,10,-7,-4,-3,-6,-6,11
1135,1135,1503944248980,-17,-7,-2,0,2,0,-3,-9
1136,1136,1503944248994,9,-9,3,-2,0,1,-3,-4
1137,1137,1503944249002,13,4,-4,3,-1,2,0,-1
1138,1138,1503944249010,3,7,3,-1,-3,0,1,-1
1139,1139,1503944249011,-16,-9,-4,-3,-2,0,-2,-11
1140,1140,1503944249025,12,-1,-3,-1,-3,-4,0,6
1141,1141,1503944249031,-11,-7,-2,2,-2,0,2,9
1142,1142,1503944249040,9,2,3,0,-3,0,-1,8
1143,1143,1503944249054,-4,12,9,1,0,2,2,8
1144,1144,1503944249063,-7,2,-1,-2,1,-3,-1,-11
1145,1145,1503944249070,-3,-11,-3,-2,-1,-2,1,-3
1146,1146,1503944249085,-5,-4,-9,-3,-2,1,0,3
1147,1147,1503944249092,-2,-2,-2,1,1,1,-3,-1
1148,1148,1503944249100,-3,12,25,4,2,-2,-2,-4
1149,1149,1503944249114,4,-6,-1,-3,0,-4,1,2
1150,1150,1503944249123,-4,-7,-6,0,-1,1,-2,-3
1151,1151,1503944249130,36,7,-1,2,-1,-2,-1,26
1152,1152,1503944249146,-9,-8,-5,-3,-5,1,1,-3
1153,1153,1503944249153,10,12,1,3,0,-2,-2,-3
1154,1154,1503944249167,-21,-10,-3,-1,-2,-2,-1,4
1155,1155,1503944249183,0,-1,-2,-2,3,1,0,-7
1156,1156,1503944249184,3,16,-18,0,3,2,3,-1
1157,1157,1503944249197,10,-9,-4,-1,0,-2,2,2
1158,1158,1503944249205,-22,-21,10,-1,-3,-2,-3,-9
1159,1159,1503944249213,-12,9,10,-1,-4,0,-2,0
1160,1160,1503944249227,9,-22,-9,-3,0,-1,-1,19
1161,1161,1503944249234,-12,3,5,-3,-2,-3,-4,-13
1162,1162,1503944249242,3,23,16,3,0,-4,-3,-3
1163,1163,1503944249257,-14,-26,-26,-5,-5,-1,-1,-12
1164,1164,1503944249265,1,16,9,2,2,0,0,-6
1165,1165,1503944249272,-11,0,5,4,2,1,-1,-4
1166,1166,1503944249287,11,1,-6,0,-5,0,-3,-1
1167,1167,1503944249294,0,-10,-8,1,-2,0,-1,1
1168,1168,1503944249303,-4,-5,-6,-2,1,-2,-1,6
1169,1169,1503944249317,-5,3,1,-3,1,-2,-3,1
1170,1170,1503944249325,13,3,-1,-4,-1,-1,3,13
1171,1171,1503944249332,-1,-18,-2,-3,-4,-1,3,2
1172,1172,1503944249348,12,10,25,6,3,1,2,-5
1173,1173,1503944249355,-36,-9,-3,1,0,-1,-3,-9
1174,1174,1503944249363,11,8,-8,-1,-2,-2,-2,-13
1175,1175,1503944249377,-11,-1,0,1,4,0,3,-3
1176,1176,1503944249385,-14,-6,-3,-1,1,-1,-3,-4
1177,1177,1503944249392,28,4,-9,-4,-4,-2,-2,13
1178,1178,1503944249407,-1,5,7,2,-2,1,2,0
1179,1179,1503944249418,8,-3,-2,0,1,1,-2,-7
1180,1180,1503944249422,-5,31,11,0,-1,-1,-2,-6
1181,1181,1503944249437,-14,22,11,1,-1,-6,1,0
1182,1182,1503944249448,-10,-36,-27,-8,-1,-1,3,9
1183,1183,1503944249452,8,2,-11,-2,0,0,-1,5
1184,1184,1503944249453,2,7,19,2,-1,0,-6,3
1185,1185,1503944249467,15,0,-4,-3,-5,-3,-4,-9
1186,1186,1503944249474,-3,-11,-10,-2,-2,-1,3,2
1187,1187,1503944249483,-8,0,-2,0,0,1,-2,6
1188,1188,1503944249497,9,-15,-5,-3,1,-3,-1,-4
1189,1189,1503944249505,2,-4,-3,0,0,-1,-3,-5
1190,1190,1503944249515,-1,15,12,3,-1,1,2,2
1191,1191,1503944249527,-15,0,1,0,-1,-1,-1,9
1192,1192,1503944249534,-1,-12,-16,-4,-1,1,-1,-3
1193,1193,1503944249542,-3,-6,-1,2,3,-2,-2,-7
1194,1194,1503944249557,10,2,-7,-3,-1,-2,-5,3
1195,1195,1503944249565,13,-8,-3,2,-2,1,1,-2
1196,1196,1503944249572,-11,9,5,0,-2,-2,-2,-7
1197,1197,1503944249588,2,0,-4,-2,-1,-1,-2,-5
1198,1198,1503944249594,-2,-8,-3,-2,0,-2,1,-1
1199,1199,1503944249603,-9,-4,2,-3,3,-1,1,-11
1200,1200,1503944249617,-6,-2,-6,-1,0,0,-2,-1
1201,1201,1503944249625,-17,-12,-5,3,-3,0,-4,-7
1202,1202,1503944249632,1,-21,-10,-5,-2,3,0,4
1203,1203,1503944249649,-1,10,6,-2,2,-2,-4,-1
1204,1204,1503944249654,-38,-12,-1,0,0,2,-2,1
1205,1205,1503944249662,-22,-12,-2,-4,-4,0,0,-3
1206,1206,1503944249677,11,7,-2,1,0,0,1,4
1207,1207,1503944249686,8,5,-4,1,1,1,-1,3
1208,1208,1503944249692,5,6,4,0,-2,-2,-1,-5
1209,1209,1503944249707,0,0,-4,-3,0,-4,0,-10
1210,1210,1503944249716,-3,5,-2,-5,-2,-2,-2,-3
1211,1211,1503944249723,10,-2,4,-3,1,1,-1,3
2267,2267,1503944259945,12,-2,-3,-4,-1,0,-2,-3
2268,2268,1503944259954,-16,-9,-5,0,-2,0,-4,-9
2269,2269,1503944259961,27,3,0,3,2,2,-1,20
2270,2270,1503944259974,-3,1,-2,1,-1,0,5,-7
2271,2271,1503944259981,47,16,5,0,-2,-2,3,4
2272,2272,1503944259990,14,-4,8,-1,0,-3,-7,-17
2273,2273,1503944260008,18,41,5,3,-1,-2,3,10
2274,2274,1503944260012,13,-9,-8,-2,-2,-2,2,6
2275,2275,1503944260023,-7,-24,-8,-2,-1,-2,2,9
2276,2276,1503944260034,-6,-2,-12,-5,1,0,-3,-14
2277,2277,1503944260035,-19,-5,-4,2,3,-1,3,-17
2278,2278,1503944260042,-18,0,-4,-4,-1,-3,-3,-14
2279,2279,1503944260057,-14,8,1,-1,-1,2,2,13
2280,2280,1503944260064,9,-9,3,1,-3,-2,3,11
2281,2281,1503944260072,8,3,0,0,-1,0,-2,-15
2282,2282,1503944260080,-9,-9,-8,-4,0,0,-2,-10
2283,2283,1503944260096,3,1,1,-2,-2,2,-2,4
2284,2284,1503944260103,-14,-9,3,1,-1,1,-3,-6
2285,2285,1503944260113,-18,2,-1,-1,0,-2,0,-6
2286,2286,1503944260125,4,26,-1,5,-2,-2,-2,-8
2287,2287,1503944260132,7,-3,3,-1,2,-1,-4,-13
2288,2288,1503944260141,-5,-21,2,-1,2,1,-2,2
2289,2289,1503944260155,3,-2,-4,-4,-3,-3,1,-1
2290,2290,1503944260161,-2,5,6,1,-4,-2,-3,-10
2291,2291,1503944260170,-17,-17,-3,0,-1,-1,-3,-7
2292,2292,1503944260186,-17,-6,-7,-1,-2,-1,-1,-2
2293,2293,1503944260193,-13,-2,1,0,1,1,2,1
2294,2294,1503944260201,25,12,4,-1,-1,-1,1,3
2295,2295,1503944260215,-19,2,0,-1,-1,-2,-6,-2
2296,2296,1503944260224,24,6,-2,-2,3,2,2,7
2297,2297,1503944260233,15,-7,-6,-6,-2,-1,-2,-1
2298,2298,1503944260244,-9,-2,-3,0,2,0,1,5
2299,2299,1503944260252,9,9,-3,2,-2,-2,0,17
2300,2300,1503944260260,-13,-23,-8,-2,-3,0,2,-16
2301,2301,1503944260284,-31,-2,3,2,-3,-1,-4,-21
2302,2302,1503944260298,-6,-7,0,1,-2,-4,-1,10
2303,2303,1503944260305,15,-16,-4,-3,-2,0,3,1
