,SampleNumber,TimeStamp,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
701,701,1503957329344,8,2,0,-2,-7,-2,-1,1
702,702,1503957329356,-1,0,-2,0,8,3,3,-2
703,703,1503957329364,-14,-8,-3,3,-6,-2,-3,-12
704,704,1503957329371,7,3,-3,-2,1,-5,-6,-5
705,705,1503957329372,16,5,1,1,13,6,5,8
706,706,1503957329387,10,6,-11,0,-7,-5,-13,1
707,707,1503957329394,10,4,-4,1,3,2,4,6
708,708,1503957329402,-7,-21,-3,-6,-3,-4,-2,-3
709,709,1503957329416,7,8,-1,2,-3,0,-7,-1
710,710,1503957329424,12,14,5,-3,3,1,1,5
711,711,1503957329431,-3,-13,-4,-7,-8,-3,5,2
712,712,1503957329447,10,4,4,5,9,5,1,6
713,713,1503957329454,-10,-4,0,1,-1,-4,-8,-13
714,714,1503957329462,12,4,1,-4,-13,-1,7,8
715,715,1503957329479,-4,0,2,1,-1,1,2,0
716,716,1503957329484,8,18,17,10,1,-3,-6,-2
717,717,1503957329492,-7,2,3,0,-3,1,0,2
718,718,1503957329507,-10,-5,-6,-5,-3,-2,-4,-7
719,719,1503957329514,8,-2,-7,-1,0,0,-4,-1
720,720,1503957329522,5,17,8,4,1,-2,0,8
721,721,1503957329536,-7,-18,-4,-5,2,1,2,-3
722,722,1503957329546,30,-6,-8,-6,-4,-4,0,0
723,723,1503957329552,-1,11,3,0,1,1,1,2
724,724,1503957329567,-2,-4,3,-2,-3,-5,-1,-1
725,725,1503957329574,-1,0,-3,-1,0,1,-1,-1
726,726,1503957329589,-1,-10,-8,-5,3,-1,-3,0
727,727,1503957329596,-4,2,0,-2,-3,-3,-2,-1
728,728,1503957329604,-11,-7,-3,-3,-3,-2,-2,-5
729,729,1503957329619,-8,-1,1,-3,-4,1,5,8
730,730,1503957329627,1,15,-2,1,2,-2,-5,-3
731,731,1503957329634,-9,-22,0,2,-5,-2,-2,-10
732,732,1503957329650,4,0,-2,-1,-6,-4,-10,-9
733,733,1503957329656,-3,1,0,-4,6,-1,1,-4
