SampleNumber,TimeStamp,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,STD_DEV,MEAN,MIN,MAX,RMS,FFT1,FFT2,FFT3,FFT4,FFT5,FFT6,FFT7,FFT8,AMP_FFT1,AMP_FFT2,AMP_FFT3,AMP_FFT4,AMP_FFT5,AMP_FFT6,AMP_FFT7,AMP_FFT8
11,1.5037E+12,-1,0,-1,-1,-2,-1,-1,0,0.640869944,-0.875,-2,0,1.060660172,-7+0j,2.414213562373095+1.1102230246251565e-16j,-1-0j,-0.4142135623730949+1.1102230246251565e-16j,-3+0j,-0.4142135623730949-1.1102230246251565e-16j,-1+0j,2.414213562373095-1.1102230246251565e-16j,49,5.828427125,1,0.171572875,9,0.171572875,1,5.828427125
12,1.5037E+12,0,0,0,-1,1,-1,-1,0,0.707106781,-0.25,-1,1,0.707106781,-2+0j,0.4142135623730949-0.9999999999999999j,2-0j,-2.414213562373095+1j,2+0j,-2.414213562373095-1j,2+0j,0.4142135623730949+0.9999999999999999j,4,1.171572875,4,6.828427125,4,6.828427125,4,1.171572875
13,1.5037E+12,-1,0,-1,0,0,-1,-2,-2,0.83452296,-0.875,-2,0,1.17260394,-7+0j,-1.7071067811865475-3.121320343559643j,2-1j,-0.29289321881345265-1.1213203435596428j,-1+0j,-0.29289321881345265+1.1213203435596428j,2+1j,-1.7071067811865475+3.121320343559643j,49,12.65685425,5,1.343145751,1,1.343145751,5,12.65685425
14,1.5037E+12,-1,0,1,0,-1,-1,0,-1,0.744023809,-0.375,-1,1,0.790569415,-3+0j,1.1102230246251565e-16-2.414213562373095j,-3-0j,-1.1102230246251565e-16-0.4142135623730949j,1+0j,-1.1102230246251565e-16+0.4142135623730949j,-3+0j,1.1102230246251565e-16+2.414213562373095j,9,5.828427125,9,0.171572875,1,0.171572875,9,5.828427125
15,1.5037E+12,-1,-3,-1,0,2,-1,-1,0,1.407885953,-0.625,-3,2,1.457737974,-5+0j,-4.414213562373095+1.414213562373095j,3+4j,-1.5857864376269049+1.414213562373095j,3+0j,-1.5857864376269049-1.414213562373095j,3-4j,-4.414213562373095-1.414213562373095j,25,21.48528137,25,4.514718626,9,4.514718626,25,21.48528137
16,1.5037E+12,0,-2,-2,-2,-1,-2,-2,-2,0.744023809,-1.625,-2,0,1.767766953,-13+0j,1+0j,3-0j,1+0j,3+0j,1-0j,3+0j,1-0j,169,1,9,1,9,1,9,1
17,1.5037E+12,-2,-2,-2,-1,-2,-2,0,-2,0.744023809,-1.625,-2,0,1.767766953,-13+0j,-0.7071067811865475+1.2928932188134525j,-2+1j,0.7071067811865475-2.7071067811865475j,1+0j,0.7071067811865475+2.7071067811865475j,-2-1j,-0.7071067811865475-1.2928932188134525j,169,2.171572875,5,7.828427125,1,7.828427125,5,2.171572875
18,1.5037E+12,-4,-4,-5,-1,-1,-1,-3,-4,1.642080562,-2.875,-5,-1,3.259601203,-23+0j,-7.242640687119286+1.9999999999999996j,3-0j,1.2426406871192857-2.0000000000000004j,-3+0j,1.2426406871192857+2.0000000000000004j,3+0j,-7.242640687119286-1.9999999999999996j,529,56.45584412,9,5.544155877,9,5.544155877,9,56.45584412
19,1.5037E+12,-2,1,-2,0,1,0,-1,-2,1.302470181,-0.625,-2,1,1.369306394,-5+0j,-3.7071067811865475-1.1213203435596428j,2-3j,-2.2928932188134525-3.121320343559643j,-3+0j,-2.2928932188134525+3.121320343559643j,2+3j,-3.7071067811865475+1.1213203435596428j,25,15,13,15,9,15,13,15
20,1.5037E+12,1,-2,-2,-1,-1,0,-1,-1,0.991031209,-0.875,-2,1,1.274754878,-7+0j,0.5857864376269049+2.414213562373095j,3-0j,3.414213562373095+0.4142135623730949j,1+0j,3.414213562373095-0.4142135623730949j,3+0j,0.5857864376269049-2.414213562373095j,49,6.171572875,9,11.82842712,1,11.82842712,9,6.171572875
21,1.5037E+12,-3,-5,-2,-2,-2,-1,-2,3,2.251983253,-1.75,-5,3,2.738612788,-14+0j,-0.292893218813453+6.363961030678928j,-1+7j,-1.707106781186547+6.363961030678928j,-4+0j,-1.707106781186547-6.363961030678928j,-1-7j,-0.292893218813453-6.363961030678928j,196,40.58578644,50,43.41421356,16,43.41421356,50,40.58578644
22,1.5037E+12,0,0,1,-1,-2,-2,-1,-1,1.035098339,-0.75,-2,1,1.224744871,-6+0j,3.414213562373095-3.414213562373095j,-2-0j,0.5857864376269049+0.5857864376269051j,2+0j,0.5857864376269049-0.5857864376269051j,-2+0j,3.414213562373095+3.414213562373095j,36,23.3137085,4,0.686291501,4,0.686291501,4,23.3137085
23,1.5037E+12,2,0,0,-1,-2,-1,-2,-1,1.302470181,-0.625,-2,2,1.369306394,-5+0j,4.707106781186548-2.7071067811865475j,2-1j,3.2928932188134525+1.2928932188134525j,1+0j,3.2928932188134525-1.2928932188134525j,2+1j,4.707106781186548+2.7071067811865475j,25,29.48528137,5,12.51471863,1,12.51471863,5,29.48528137
24,1.5037E+12,0,-2,1,0,-1,-2,-1,-3,1.309307341,-1,-3,1,1.58113883,-8+0j,-1.1213203435596424-4.121320343559643j,-1+1j,3.1213203435596424-0.12132034355964283j,6+0j,3.1213203435596424+0.12132034355964283j,-1-1j,-1.1213203435596424+4.121320343559643j,64,18.24264069,2,9.757359313,36,9.757359313,2,18.24264069
25,1.5037E+12,-4,0,0,0,1,-1,0,-2,1.58113883,-0.75,-4,1,1.658312395,-6+0j,-5.707106781186547-2.121320343559643j,-3-1j,-4.292893218813453-2.121320343559643j,0j,-4.292893218813453+2.121320343559643j,-3+1j,-5.707106781186547+2.121320343559643j,36,37.07106781,10,22.92893219,0,22.92893219,10,37.07106781
26,1.5037E+12,0,-3,1,0,1,0,0,0,1.246423455,-0.125,-3,1,1.17260394,-1+0j,-3.121320343559643+1.1213203435596424j,3j,1.1213203435596428+3.1213203435596424j,5+0j,1.1213203435596428-3.1213203435596424j,-3j,-3.121320343559643-1.1213203435596424j,1,11,9,11,25,11,9,11
27,1.5037E+12,1,0,1,-1,0,-2,0,2,1.246423455,0.125,-2,2,1.17260394,1+0j,4.535533905932738-0.2928932188134521j,3j,-2.5355339059327378+1.707106781186548j,3+0j,-2.5355339059327378-1.707106781186548j,-3j,4.535533905932738+0.2928932188134521j,1,20.65685425,9,9.343145751,9,9.343145751,9,20.65685425
28,1.5037E+12,1,0,-1,-2,-1,0,0,1,1.035098339,-0.25,-2,1,1,-2+0j,4.121320343559642+3.121320343559643j,1-1j,-0.12132034355964239+1.1213203435596428j,0j,-0.12132034355964239-1.1213203435596428j,1+1j,4.121320343559642-3.121320343559643j,4,26.72792206,2,1.272077939,0,1.272077939,2,26.72792206
29,1.5037E+12,0,-3,-1,1,-1,-1,0,-2,1.246423455,-0.875,-3,1,1.457737974,-7+0j,-2.5355339059327378+0.2928932188134521j,3j,4.535533905932738-1.707106781186548j,3+0j,4.535533905932738+1.707106781186548j,-3j,-2.5355339059327378-0.2928932188134521j,49,6.514718626,9,23.48528137,9,23.48528137,9,6.514718626
30,1.5037E+12,0,2,-1,-2,1,-1,-2,-1,1.414213562,-0.5,-2,2,1.414213562,-4+0j,1.8284271247461903-2.414213562373095j,4-4j,-3.8284271247461903-0.4142135623730949j,0j,-3.8284271247461903+0.4142135623730949j,4+4j,1.8284271247461903+2.414213562373095j,16,9.171572875,32,14.82842712,0,14.82842712,32,9.171572875
31,1.5037E+12,-3,-1,-1,-1,0,-2,-1,-1,0.88640526,-1.25,-3,0,1.5,-10+0j,-2.2928932188134525-0.7071067811865475j,-1+1j,-3.7071067811865475-0.7071067811865475j,0j,-3.7071067811865475+0.7071067811865475j,-1-1j,-2.2928932188134525+0.7071067811865475j,100,5.757359313,2,14.24264069,0,14.24264069,2,5.757359313
32,1.5037E+12,0,1,1,-2,-1,0,0,-3,1.414213562,-0.5,-3,1,1.414213562,-4+0j,1-2.414213562373095j,-2-6j,0.9999999999999999-0.4142135623730949j,4+0j,0.9999999999999999+0.4142135623730949j,-2+6j,1+2.414213562373095j,16,6.828427125,40,1.171572875,16,1.171572875,40,6.828427125
33,1.5037E+12,-2,-1,-3,-1,-2,-2,-2,-4,0.991031209,-2.125,-4,-1,2.318404624,-17+0j,-1.414213562373095-1.8284271247461903j,1-2j,1.414213562373095-3.8284271247461903j,-1+0j,1.414213562373095+3.8284271247461903j,1+2j,-1.414213562373095+1.8284271247461903j,289,5.343145751,5,16.65685425,1,16.65685425,5,5.343145751
34,1.5037E+12,-2,-2,-1,1,0,-2,-3,-5,1.832250763,-1.75,-5,1,2.449489743,-14+0j,-6.242640687119285-6.242640687119286j,2-0j,2.2426406871192848-2.2426406871192857j,2+0j,2.2426406871192848+2.2426406871192857j,2+0j,-6.242640687119285+6.242640687119286j,196,77.9411255,4,10.0588745,4,10.0588745,4,77.9411255
35,1.5037E+12,-1,-2,-2,-2,-2,-1,-1,-1,0.534522484,-1.5,-2,-1,1.58113883,-12+0j,0.9999999999999999+2.414213562373095j,-0j,1+0.4142135623730949j,0j,1-0.4142135623730949j,0j,0.9999999999999999-2.414213562373095j,144,6.828427125,0,1.171572875,0,1.171572875,0,6.828427125
36,1.5037E+12,-1,-2,-1,0,-2,-1,-1,1,0.991031209,-0.875,-2,1,1.274754878,-7+0j,0.9999999999999999+1.414213562373095j,-1+4j,1+1.414213562373095j,-3+0j,1-1.414213562373095j,-1-4j,0.9999999999999999-1.414213562373095j,49,3,17,3,9,3,17,3
37,1.5037E+12,1,-1,1,2,1,1,2,1,0.9258201,1,-1,2,1.322875656,8+0j,-2.121320343559643+1.7071067811865475j,-1+3j,2.121320343559643-0.29289321881345265j,2+0j,2.121320343559643+0.29289321881345265j,-1-3j,-2.121320343559643-1.7071067811865475j,64,7.414213562,10,4.585786438,4,4.585786438,10,7.414213562
38,1.5037E+12,-1,-3,-2,0,-1,0,0,0,1.125991626,-0.875,-3,0,1.369306394,-7+0j,-2.121320343559643+4.121320343559642j,3j,2.121320343559643+0.12132034355964239j,-1+0j,2.121320343559643-0.12132034355964239j,-3j,-2.121320343559643-4.121320343559642j,49,21.48528137,9,4.514718626,1,4.514718626,9,21.48528137
39,1.5037E+12,2,2,1,-1,1,-1,0,0,1.195228609,0.5,-1,2,1.224744871,4+0j,3.8284271247461903-2.414213562373095j,2-2j,-1.8284271247461903-0.4142135623730949j,4+0j,-1.8284271247461903+0.4142135623730949j,2+2j,3.8284271247461903+2.414213562373095j,16,20.48528137,8,3.514718626,16,3.514718626,8,20.48528137
40,1.5037E+12,1,0,-1,0,-1,-2,1,3,1.552647509,0.125,-2,3,1.457737974,1+0j,5.535533905932738+2.707106781186548j,5j,-1.5355339059327378-1.292893218813452j,-1+0j,-1.5355339059327378+1.292893218813452j,-5j,5.535533905932738-2.707106781186548j,1,37.97056275,25,4.029437252,1,4.029437252,25,37.97056275
41,1.5037E+12,-2,0,-1,-3,0,0,-2,-3,1.302470181,-1.375,-3,0,1.837117307,-11+0j,-2-1j,1-6j,-2+1j,1+0j,-2-1j,1+6j,-2+1j,121,5,37,5,1,5,37,5
42,1.5037E+12,1,0,0,-2,0,-2,-3,0,1.38873015,-0.75,-3,1,1.5,-6+0j,3.82842712474619-3j,4-0j,-1.8284271247461898+3j,2+0j,-1.8284271247461898-3j,4+0j,3.82842712474619+3j,36,23.65685425,16,12.34314575,4,12.34314575,16,23.65685425
43,1.5037E+12,0,1,1,-1,-1,-1,-1,1,0.991031209,-0.125,-1,1,0.935414347,-1+0j,3.82842712474619-1.9999999999999998j,-1-0j,-1.8284271247461898+2j,-1+0j,-1.8284271247461898-2j,-1+0j,3.82842712474619+1.9999999999999998j,1,18.65685425,1,7.343145751,1,7.343145751,1,18.65685425
44,1.5037E+12,-1,0,0,0,0,0,1,1,0.640869944,0.125,-1,1,0.612372436,1+0j,-0.29289321881345254+1.7071067811865475j,-2+1j,-1.7071067811865475-0.2928932188134524j,-1+0j,-1.7071067811865475+0.2928932188134524j,-2-1j,-0.29289321881345254-1.7071067811865475j,1,3,5,3,1,3,5,3
45,1.5037E+12,-1,-2,-1,-1,-2,-2,-1,0,0.707106781,-1.25,-2,0,1.414213562,-10+0j,1.7071067811865475+0.7071067811865476j,-1+3j,0.29289321881345254+0.7071067811865476j,0j,0.29289321881345254-0.7071067811865476j,-1-3j,1.7071067811865475-0.7071067811865476j,100,3.414213562,10,0.585786438,0,0.585786438,10,3.414213562
46,1.5037E+12,-1,-3,0,1,-1,2,0,-3,1.767766953,-0.625,-3,2,1.767766953,-5+0j,-6.363961030678928+0.707106781186547j,-2-1j,6.363961030678928+0.707106781186547j,1+0j,6.363961030678928-0.707106781186547j,-2+1j,-6.363961030678928-0.707106781186547j,25,41,5,41,1,41,5,41
47,1.5037E+12,-2,-1,-2,-3,-2,-1,0,-1,0.9258201,-1.5,-3,0,1.732050808,-12+0j,1.414213562373095+3.414213562373095j,-2-2j,-1.414213562373095-0.5857864376269049j,0j,-1.414213562373095+0.5857864376269049j,-2+2j,1.414213562373095-3.414213562373095j,144,13.65685425,8,2.343145751,0,2.343145751,8,13.65685425
48,1.5037E+12,-3,2,0,-1,-3,-2,-2,-3,1.772810521,-1.5,-3,2,2.236067977,-12+0j,1.4142135623730954-6.242640687119285j,-4-4j,-1.4142135623730954-2.2426406871192848j,-4+0j,-1.4142135623730954+2.2426406871192848j,-4+4j,1.4142135623730954+6.242640687119285j,144,40.97056275,32,7.029437252,16,7.029437252,32,40.97056275
49,1.5037E+12,0,-2,-2,1,0,0,0,2,1.356202682,-0.125,-2,2,1.274754878,-1+0j,-0.7071067811865477+4.121320343559642j,2+5j,0.7071067811865477+0.12132034355964239j,-3+0j,0.7071067811865477-0.12132034355964239j,2-5j,-0.7071067811865477-4.121320343559642j,1,17.48528137,29,0.514718626,9,0.514718626,29,17.48528137
50,1.5037E+12,1,0,1,-3,-1,-1,-1,0,1.309307341,-0.5,-3,1,1.322875656,-4+0j,4.82842712474619-0.5857864376269046j,-2j,-0.8284271247461898+3.4142135623730954j,4+0j,-0.8284271247461898-3.4142135623730954j,2j,4.82842712474619+0.5857864376269046j,16,23.65685425,4,12.34314575,16,12.34314575,4,23.65685425
51,1.5037E+12,-1,-1,0,-2,-1,-2,-2,0,0.83452296,-1.125,-2,0,1.369306394,-9+0j,2.1213203435596424-1.2928932188134523j,1j,-2.1213203435596424+2.707106781186548j,1+0j,-2.1213203435596424-2.707106781186548j,-1j,2.1213203435596424+1.2928932188134523j,81,6.171572875,1,11.82842712,1,11.82842712,1,6.171572875
52,1.5037E+12,-2,-2,-2,1,-2,-1,-1,-1,1.035098339,-1.25,-2,1,1.58113883,-10+0j,-2.1213203435596424+0.2928932188134523j,-1+3j,2.1213203435596424-1.7071067811865477j,-4+0j,2.1213203435596424+1.7071067811865477j,-1-3j,-2.1213203435596424-0.2928932188134523j,100,4.585786438,10,7.414213562,16,7.414213562,10,4.585786438
53,1.5037E+12,-1,-1,-1,-1,-1,0,-2,0,0.640869944,-0.875,-2,0,1.060660172,-7+0j,-1.1102230246251565e-16+0.4142135623730949j,1-0j,1.1102230246251565e-16+2.414213562373095j,-3+0j,1.1102230246251565e-16-2.414213562373095j,1+0j,-1.1102230246251565e-16-0.4142135623730949j,49,0.171572875,1,5.828427125,9,5.828427125,1,0.171572875
54,1.5037E+12,0,-2,1,1,1,0,0,2,1.187734939,0.375,-2,2,1.17260394,3+0j,-1.7071067811865477+1.1213203435596424j,5j,-0.2928932188134523+3.1213203435596424j,1+0j,-0.2928932188134523-3.1213203435596424j,-5j,-1.7071067811865477-1.1213203435596424j,9,4.171572875,25,9.828427125,1,9.828427125,25,4.171572875
55,1.5037E+12,0,1,-1,1,-1,-1,-1,-3,1.302470181,-0.625,-3,1,1.369306394,-5+0j,-0.4142135623730947-4.242640687119286j,1-2j,2.414213562373095-4.242640687119286j,-1+0j,2.414213562373095+4.242640687119286j,1+2j,-0.4142135623730947+4.242640687119286j,25,18.17157288,5,23.82842712,1,23.82842712,5,18.17157288
56,1.5037E+12,0,-1,-1,-1,1,-1,-1,1,0.916125381,-0.375,-1,1,0.935414347,-3+0j,0.4142135623730949+1.4142135623730951j,3+2j,-2.414213562373095+1.4142135623730951j,1+0j,-2.414213562373095-1.4142135623730951j,3-2j,0.4142135623730949-1.4142135623730951j,9,2.171572875,13,7.828427125,1,7.828427125,13,2.171572875
57,1.5037E+12,-2,0,-2,-1,0,-2,0,0,0.991031209,-0.875,-2,0,1.274754878,-7+0j,0.12132034355964283+1.2928932188134525j,1j,-4.121320343559643-2.7071067811865475j,-1+0j,-4.121320343559643+2.7071067811865475j,-1j,0.12132034355964283-1.2928932188134525j,49,1.686291501,1,24.3137085,1,24.3137085,1,1.686291501
58,1.5037E+12,0,-1,-1,-1,-1,0,-1,-1,0.46291005,-0.75,-1,0,0.866025404,-6+0j,0.2928932188134524+0.7071067811865475j,1-1j,1.7071067811865475+0.7071067811865475j,0j,1.7071067811865475-0.7071067811865475j,1+1j,0.2928932188134524-0.7071067811865475j,36,0.585786438,2,3.414213562,0,3.414213562,2,0.585786438
59,1.5037E+12,-1,-2,-1,-2,-1,0,-2,-6,1.807721534,-1.875,-6,0,2.524876235,-15+0j,-4.242640687119285-2.4142135623730954j,1-6j,4.242640687119285-0.41421356237309537j,5+0j,4.242640687119285+0.41421356237309537j,1+6j,-4.242640687119285+2.4142135623730954j,225,23.82842712,37,18.17157288,25,18.17157288,37,23.82842712
60,1.5037E+12,-2,0,-1,-1,0,1,1,0,1.035098339,-0.25,-2,1,1,-2+0j,-2+3.414213562373095j,-2-2j,-2-0.5857864376269051j,-2+0j,-2+0.5857864376269051j,-2+2j,-2-3.414213562373095j,4,15.65685425,8,4.343145751,4,4.343145751,8,15.65685425
61,1.5037E+12,-1,-1,-1,0,0,-2,0,-2,0.83452296,-0.875,-2,0,1.17260394,-7+0j,-1.7071067811865475-1.1213203435596428j,1j,-0.29289321881345265-3.121320343559643j,3+0j,-0.29289321881345265+3.121320343559643j,-1j,-1.7071067811865475+1.1213203435596428j,49,4.171572875,1,9.828427125,9,9.828427125,1,4.171572875
62,1.5037E+12,-3,-1,-3,-2,-1,-2,-2,-2,0.755928946,-2,-3,-1,2.121320344,-16+0j,-1.2928932188134525+0.29289321881345254j,1-1j,-2.7071067811865475-1.7071067811865475j,-2+0j,-2.7071067811865475+1.7071067811865475j,1+1j,-1.2928932188134525-0.29289321881345254j,256,1.757359313,2,10.24264069,4,10.24264069,2,1.757359313
63,1.5037E+12,0,-1,-1,0,-1,0,1,1,0.83452296,-0.125,-1,1,0.790569415,-1+0j,0.9999999999999999+3.414213562373095j,-1+2j,1-0.5857864376269051j,-1+0j,1+0.5857864376269051j,-1-2j,0.9999999999999999-3.414213562373095j,1,12.65685425,5,1.343145751,1,1.343145751,5,12.65685425
64,1.5037E+12,0,-1,0,-2,-2,0,-2,-2,0.991031209,-1.125,-2,0,1.457737974,-9+0j,1.2928932188134525-1.2928932188134525j,-3j,2.7071067811865475+2.7071067811865475j,1+0j,2.7071067811865475-2.7071067811865475j,3j,1.2928932188134525+1.2928932188134525j,81,3.343145751,9,14.65685425,1,14.65685425,9,3.343145751
65,1.5037E+12,-1,-1,-1,0,-1,-1,-1,-1,0.353553391,-0.875,-1,0,0.935414347,-7+0j,-0.7071067811865475-0.7071067811865476j,1j,0.7071067811865475-0.7071067811865476j,-1+0j,0.7071067811865475+0.7071067811865476j,-1j,-0.7071067811865475+0.7071067811865476j,49,1,1,1,1,1,1,1
66,1.5037E+12,-2,1,-1,0,-2,0,1,-1,1.195228609,-0.5,-2,1,1.224744871,-4+0j,1.1102230246251565e-16+0.5857864376269051j,-4-2j,-1.1102230246251565e-16-3.414213562373095j,-4+0j,-1.1102230246251565e-16+3.414213562373095j,-4+2j,1.1102230246251565e-16-0.5857864376269051j,16,0.343145751,20,11.65685425,16,11.65685425,20,0.343145751
67,1.5037E+12,0,-1,-1,0,-1,-1,-1,-2,0.640869944,-0.875,-2,0,1.060660172,-7+0j,-0.4142135623730949-1.4142135623730951j,1-0j,2.414213562373095-1.4142135623730951j,1+0j,2.414213562373095+1.4142135623730951j,1+0j,-0.4142135623730949+1.4142135623730951j,49,2.171572875,1,7.828427125,1,7.828427125,1,2.171572875
68,1.5037E+12,0,-1,-2,-2,-1,-3,-1,-1,0.916125381,-1.375,-3,0,1.620185175,-11+0j,3.121320343559643+0.29289321881345265j,2+1j,-1.1213203435596428-1.7071067811865475j,3+0j,-1.1213203435596428+1.7071067811865475j,2-1j,3.121320343559643-0.29289321881345265j,121,9.828427125,5,4.171572875,9,4.171572875,5,9.828427125
69,1.5037E+12,-1,-1,0,0,1,1,0,0,0.755928946,0,-1,1,0.707106781,0j,-3.414213562373095+1.414213562373095j,-0j,-0.5857864376269049+1.414213562373095j,0j,-0.5857864376269049-1.414213562373095j,0j,-3.414213562373095-1.414213562373095j,0,13.65685425,0,2.343145751,0,2.343145751,0,13.65685425
70,1.5037E+12,0,-1,-1,1,1,0,0,-2,1.035098339,-0.25,-2,1,1,-2+0j,-3.82842712474619-0.41421356237309537j,2-0j,1.8284271247461898-2.4142135623730954j,2+0j,1.8284271247461898+2.4142135623730954j,2+0j,-3.82842712474619+0.41421356237309537j,4,14.82842712,4,9.171572875,4,9.171572875,4,14.82842712
71,1.5037E+12,-2,-1,-2,-2,-1,-2,-1,0,0.744023809,-1.375,-2,0,1.541103501,-11+0j,1.1213203435596424+1.7071067811865477j,1j,-3.1213203435596424-0.2928932188134523j,-1+0j,-3.1213203435596424+0.2928932188134523j,-1j,1.1213203435596424-1.7071067811865477j,121,4.171572875,1,9.828427125,1,9.828427125,1,4.171572875
72,1.5037E+12,-1,0,0,0,1,0,0,1,0.640869944,0.125,-1,1,0.612372436,1+0j,-1.2928932188134525+0.7071067811865476j,1j,-2.7071067811865475+0.7071067811865476j,-1+0j,-2.7071067811865475-0.7071067811865476j,-1j,-1.2928932188134525-0.7071067811865476j,1,2.171572875,1,7.828427125,1,7.828427125,1,2.171572875
73,1.5037E+12,0,0,0,1,1,3,0,-2,1.407885953,0.375,-2,3,1.369306394,3+0j,-5.242640687119286-4.440892098500626e-16j,1-4j,3.2426406871192857-4.440892098500626e-16j,-1+0j,3.2426406871192857+4.440892098500626e-16j,1+4j,-5.242640687119286+4.440892098500626e-16j,9,27.48528137,17,10.51471863,1,10.51471863,17,27.48528137
74,1.5037E+12,-1,0,-1,0,0,-1,-1,-2,0.707106781,-0.75,-2,0,1,-6+0j,-1.7071067811865475-2.121320343559643j,1-1j,-0.29289321881345265-2.121320343559643j,0j,-0.29289321881345265+2.121320343559643j,1+1j,-1.7071067811865475+2.121320343559643j,36,7.414213562,2,4.585786438,0,4.585786438,2,7.414213562
75,1.5037E+12,-2,0,-2,0,-2,-1,-1,0,0.9258201,-1,-2,0,1.322875656,-8+0j,0.7071067811865476+0.29289321881345254j,-1+1j,-0.7071067811865476-1.7071067811865475j,-6+0j,-0.7071067811865476+1.7071067811865475j,-1-1j,0.7071067811865476-0.29289321881345254j,64,0.585786438,2,3.414213562,36,3.414213562,2,0.585786438
76,1.5037E+12,1,-2,0,-1,0,-1,1,-2,1.195228609,-0.5,-2,1,1.224744871,-4+0j,-0.4142135623730949+0.9999999999999999j,-0j,2.414213562373095-1j,8+0j,2.414213562373095+1j,0j,-0.4142135623730949-0.9999999999999999j,16,1.171572875,0,6.828427125,64,6.828427125,0,1.171572875
