SampleNumber,TimeStamp,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,STD_DEV,MEAN,MIN,MAX,RMS,FFT1,FFT2,FFT3,FFT4,FFT5,FFT6,FFT7,FFT8,AMP_FFT1,AMP_FFT2,AMP_FFT3,AMP_FFT4,AMP_FFT5,AMP_FFT6,AMP_FFT7,AMP_FFT8
797,1.50351E+12,-20,0,2,-4,-7,0,-11,-16,8.053393251,-7,-20,2,10.2834819,-56+0j,-21.485281374238568-21.48528137423857j,-18-20j,-4.5147186257614305+4.514718625761429j,-16+0j,-4.5147186257614305-4.514718625761429j,-18+20j,-21.485281374238568+21.48528137423857j,3136,923.2346315,724,40.76536854,256,40.76536854,724,923.2346315
798,1.50351E+12,9,-27,-8,0,-5,-7,-4,3,10.57540948,-4.875,-27,9,11.0283725,-39+0j,1.979184719828691+20.263455967290593j,16+37j,26.02081528017131+12.263455967290593j,23+0j,26.02081528017131-12.263455967290593j,16-37j,1.979184719828691-20.263455967290593j,1521,414.5248199,1625,827.4751801,529,827.4751801,1625,414.5248199
799,1.50351E+12,1,8,6,-1,1,4,15,4,5.063877679,4.75,-1,15,6.708203932,38+0j,6.363961030678928+9.707106781186548j,-19-9j,-6.363961030678928-8.292893218813452j,8+0j,-6.363961030678928+8.292893218813452j,-19+9j,6.363961030678928-9.707106781186548j,1444,134.7279221,442,109.2720779,64,109.2720779,442,134.7279221
800,1.50351E+12,16,2,1,-1,3,2,15,42,14.46177227,10,-1,42,16.82260384,80+0j,43.40559159102154+44.40559159102155j,3+37j,-17.40559159102154+16.405591591021544j,-10+0j,-17.40559159102154-16.405591591021544j,3-37j,43.40559159102154-44.40559159102155j,6400,3855.901946,1378,572.0980541,100,572.0980541,1378,3855.901946
801,1.50351E+12,5,-9,-6,-9,-2,9,24,92,33.79771759,13,-9,92,34.18332927,104+0j,65.68986283848344+114.14570696119917j,-15+83j,-51.689862838483435+54.14570696119917j,-62+0j,-51.689862838483435-54.14570696119917j,-15-83j,65.68986283848344-114.14570696119917j,10816,17344.4005,7114,5603.599503,3844,5603.599503,7114,17344.4005
802,1.50351E+12,-19,-9,0,2,0,-3,1,-17,8.382592507,-5.625,-19,2,9.650129533,-45+0j,-36.67766952966369-8.192388155425117j,-20-3j,-1.3223304703363112-10.192388155425117j,9+0j,-1.3223304703363112+10.192388155425117j,-20+3j,-36.67766952966369+8.192388155425117j,2025,1412.366666,409,105.6333342,81,105.6333342,409,1412.366666
803,1.50351E+12,-33,3,-3,-1,-1,4,1,2,12.14201678,-3.5,-33,4,11.88486432,-28+0j,-30.585786437626904+6.82842712474619j,-32-6j,-33.41421356237309-1.1715728752538097j,-44+0j,-33.41421356237309+1.1715728752538097j,-32+6j,-30.585786437626904-6.82842712474619j,784,982.117749,1060,1117.882251,1936,1117.882251,1060,982.117749
804,1.50351E+12,-62,-8,-11,-6,-6,-3,-6,-53,23.7603361,-19.375,-62,-3,29.48516576,-155+0j,-92.76955262170047-24.698484809835j,-51-48j,-19.23044737829953-34.698484809835j,-15+0j,-19.23044737829953+34.698484809835j,-51+48j,-92.76955262170047+24.698484809835j,24025,9216.205046,4905,1573.794954,225,1573.794954,4905,9216.205046
805,1.50351E+12,-11,8,5,2,8,12,13,2,7.605214377,4.875,-11,13,8.624094155,39+0j,-21.82842712474619+10.82842712474619j,-21-16j,-16.17157287525381-5.17157287525381j,-9+0j,-16.17157287525381+5.17157287525381j,-21+16j,-21.82842712474619-10.82842712474619j,1521,593.7350647,697,288.2649353,81,288.2649353,697,593.7350647
806,1.50351E+12,23,10,5,1,0,-4,-28,1,14.38252908,1,-28,23,13.49073756,8+0j,32.89949493661167-42.89949493661166j,46-4j,13.100505063388335+23.100505063388336j,-8+0j,13.100505063388335-23.100505063388336j,46+4j,32.89949493661167+42.89949493661166j,64,2922.743433,2132,705.2565671,64,705.2565671,2132,2922.743433
807,1.50351E+12,-45,-3,-4,6,0,-13,-12,-6,15.55577523,-9.625,-45,6,17.44634632,-77+0j,-46.41421356237309-23.556349186104047j,-29+16j,-43.58578643762691-7.556349186104047j,-45+0j,-43.58578643762691+7.556349186104047j,-29-16j,-46.41421356237309+23.556349186104047j,5929,2709.180808,1097,1956.819192,2025,1956.819192,1097,2709.180808
808,1.50351E+12,52,4,1,-1,0,0,11,-40,24.93384103,3.375,-40,52,23.56639557,27+0j,27.25126265847084-20.405591591021548j,40-45j,76.74873734152916-40.40559159102155j,101+0j,76.74873734152916+40.40559159102155j,40+45j,27.25126265847084+20.405591591021548j,729,1159.019485,3625,7522.980515,10201,7522.980515,3625,1159.019485
809,1.50351E+12,63,-14,-5,-6,-3,2,6,-29,26.96955956,1.75,-29,63,25.28833723,14+0j,38.422835533724644+6.050252531694166j,59-23j,93.57716446627535-15.949747468305834j,108+0j,93.57716446627535+15.949747468305834j,59+23j,38.422835533724644-6.050252531694166j,196,1512.919846,4010,9011.080154,11664,9011.080154,4010,1512.919846
810,1.50351E+12,-9,9,-2,-4,-2,-2,-4,19,8.975164145,0.625,-9,19,8.41872912,5+0j,17.041630560342618+6.485281374238571j,-5+8j,-31.041630560342618+10.485281374238571j,-39+0j,-31.041630560342618-10.485281374238571j,-5-8j,17.041630560342618-6.485281374238571j,25,332.4760467,89,1073.523953,1521,1073.523953,89,332.4760467
811,1.50351E+12,3,-4,1,-1,0,0,-3,19,7.259230577,1.875,-4,19,7.044501402,15+0j,14.31370849898476+12.970562748477143j,5+22j,-8.31370849898476+20.970562748477143j,-13+0j,-8.31370849898476-20.970562748477143j,5-22j,14.31370849898476-12.970562748477143j,225,373.117749,509,508.882251,169,508.882251,509,373.117749
812,1.50351E+12,-15,-5,-1,-1,-7,-3,4,16,8.976158899,-1.5,-15,16,8.529361055,-12+0j,2.6066017177982115+18.435028842544405j,-25+23j,-18.606601717798213+8.435028842544405j,-26+0j,-18.606601717798213-8.435028842544405j,-25-23j,2.6066017177982115-18.435028842544405j,144,346.6446609,1154,417.3553391,676,417.3553391,1154,346.6446609
813,1.50351E+12,-21,1,0,-2,0,-3,-2,-5,7.131419414,-4,-21,1,7.778174593,-32+0j,-20.292893218813454-6.949747468305833j,-19-5j,-21.707106781186546-2.9497474683058327j,-14+0j,-21.707106781186546+2.9497474683058327j,-19+5j,-20.292893218813454+6.949747468305833j,1024,460.1005051,386,479.8994949,196,479.8994949,386,460.1005051
814,1.50351E+12,-27,-5,-2,0,2,1,-2,-19,10.62342425,-6.5,-27,2,11.87434209,-52+0j,-46.67766952966369-9.192388155425117j,-21-15j,-11.322330470336311-9.192388155425117j,-6+0j,-11.322330470336311+9.192388155425117j,-21+15j,-46.67766952966369+9.192388155425117j,2704,2263.304833,666,212.6951673,36,212.6951673,666,2263.304833
815,1.50351E+12,4,4,-1,0,2,2,0,-6,3.248626083,0.625,-6,4,3.102418411,5+0j,-0.8284271247461898-4.656854249492381j,7-12j,4.82842712474619-6.656854249492381j,5+0j,4.82842712474619+6.656854249492381j,7+12j,-0.8284271247461898+4.656854249492381j,25,22.372583,193,67.627417,25,67.627417,193,22.372583
816,1.50351E+12,3,7,2,0,-2,1,7,3,3.159452936,2.625,-2,7,3.952847075,21+0j,11.363961030678928+2.878679656440358j,-8-5j,-1.3639610306789276-7.121320343559642j,-1+0j,-1.3639610306789276+7.121320343559642j,-8+5j,11.363961030678928-2.878679656440358j,441,137.4264069,89,52.57359313,1,52.57359313,89,137.4264069
817,1.50351E+12,38,-2,4,-4,-5,-4,-10,-24,17.69130133,-0.875,-24,38,16.57181342,-7+0j,30.27207793864215-29.556349186104047j,39-22j,55.72792206135785-1.5563491861040468j,61+0j,55.72792206135785+1.5563491861040468j,39+22j,30.27207793864215+29.556349186104047j,49,1789.97648,2005,3108.02352,3721,3108.02352,2005,1789.97648
818,1.50351E+12,30,-11,-3,-6,-5,-8,-12,5,13.68784654,-1.25,-12,30,12.86468033,-10+0j,40.656854249492376+0.8994949366116654j,40+18j,29.34314575050762+18.899494936611667j,30+0j,29.34314575050762-18.899494936611667j,40-18j,40.656854249492376-0.8994949366116654j,100,1653.788889,1924,1218.211111,900,1218.211111,1924,1653.788889
819,1.50351E+12,-88,1,-4,-2,-3,-5,-10,56,39.01808189,-6.875,-88,56,37.13993807,-55+0j,-39.74516600406096+30.769552621700477j,-77+58j,-130.25483399593904+42.76955262170048j,-155+0j,-130.25483399593904-42.76955262170048j,-77-58j,-39.74516600406096-30.769552621700477j,3025,2526.443589,9293,18795.55641,24025,18795.55641,9293,2526.443589
