,SampleNumber,TimeStamp,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
971,971,1503701494234,-24,-11,-9,-5,-5,0,5,2
972,972,1503701494242,9,9,0,2,9,2,0,6
973,973,1503701494250,3,-13,-14,-9,-4,-2,-3,4
974,974,1503701494264,2,5,11,3,31,7,-2,4
975,975,1503701494272,4,13,1,1,15,2,1,2
976,976,1503701494279,-8,-23,-3,1,8,10,-3,-8
977,977,1503701494294,5,7,-5,-4,-7,-3,-6,-6
978,978,1503701494303,-10,-2,-1,-2,-7,-10,-1,-6
979,979,1503701494310,0,-6,-8,-5,-13,-2,-3,-6
980,980,1503701494326,1,1,4,2,-4,-4,2,0
981,981,1503701494332,4,6,1,-2,0,-1,1,-2
982,982,1503701494346,3,-9,0,13,30,6,0,1
983,983,1503701494355,-10,8,6,3,4,1,2,8
984,984,1503701494362,11,-5,-7,-10,-30,-11,-5,8
985,985,1503701494377,-7,-1,-2,0,-2,-3,-7,-11
986,986,1503701494383,-4,-3,-2,-4,-8,-5,-5,-11
987,987,1503701494395,9,9,-3,-3,-2,-2,-1,-15
988,988,1503701494406,-6,10,3,-1,-11,-1,-4,-1
989,989,1503701494414,-3,-4,-3,3,-3,-4,-3,8
990,990,1503701494422,-4,-4,-3,-5,0,4,0,-6
991,991,1503701494437,-4,-12,-12,-6,-3,3,-2,4
992,992,1503701494443,6,-3,-2,-7,-12,-3,0,-5
993,993,1503701494451,-10,-22,-7,-3,1,-2,0,-5
994,994,1503701494466,3,4,-5,-1,-5,-1,-2,-3
995,995,1503701494474,2,-10,-2,-1,-1,-1,-2,2
996,996,1503701494482,-15,2,2,4,-9,-4,1,15
997,997,1503701494497,5,17,10,1,1,1,-1,-1
998,998,1503701494503,15,-16,-1,1,1,0,3,24
999,999,1503701494511,-9,5,-6,-1,5,4,1,3
1000,1000,1503701494527,0,6,3,3,0,-4,-5,-17
1001,1001,1503701494535,1,-5,2,3,-9,-5,0,-7
1002,1002,1503701494541,-10,-1,3,6,27,1,-8,-31
1003,1003,1503701494564,-14,-5,-3,-3,-5,1,0,-14
1004,1004,1503701494572,10,-11,-6,-8,-8,-4,-1,3
1005,1005,1503701494586,-6,-12,-1,-1,-3,2,1,1
1006,1006,1503701494594,-2,3,7,-1,-7,-2,0,5
1007,1007,1503701494602,5,-5,-1,-1,-9,-3,1,6
1008,1008,1503701494617,-2,3,5,1,3,-2,-2,-11
1009,1009,1503701494623,-6,0,-2,-2,-5,0,1,-1
1010,1010,1503701494632,21,12,-8,-6,-4,0,-3,-5
1011,1011,1503701494646,-5,6,1,-2,-3,0,0,-3
1012,1012,1503701494654,-17,8,7,-1,0,-2,-6,-22
1013,1013,1503701494662,20,-7,-5,-4,6,7,2,10
1014,1014,1503701494676,-9,-10,-5,-2,5,-2,-4,-10
1015,1015,1503701494684,-1,2,1,-1,-10,0,2,5
1016,1016,1503701494692,-1,-5,2,7,4,5,-2,0
1017,1017,1503701494706,-3,-5,-5,-2,-1,-2,1,4
1018,1018,1503701494714,-7,0,16,0,0,2,2,9
1019,1019,1503701494722,15,28,16,4,-1,0,-2,4
1020,1020,1503701494737,8,0,-6,-4,6,1,2,8
1021,1021,1503701494743,-17,-6,-6,-5,-9,-6,-1,-1
1022,1022,1503701494751,-6,0,-1,0,-4,-1,-1,2
1023,1023,1503701494774,4,2,-1,-3,17,5,1,-3
1024,1024,1503701494775,0,-9,-5,3,-5,-6,-6,-7
1025,1025,1503701494782,-5,-4,-5,-1,-1,-4,-1,-6
1026,1026,1503701494797,6,-4,-8,-5,-2,-1,-2,4
1027,1027,1503701494803,4,-20,5,3,1,-1,-1,-2
1028,1028,1503701494812,-4,-5,-9,-2,-2,-2,1,-3
1029,1029,1503701494830,-5,16,-4,-4,-22,-7,1,8
1030,1030,1503701494835,-2,-1,-4,-4,-13,-6,0,-5
1031,1031,1503701494842,6,17,-4,0,2,1,-4,-13
1032,1032,1503701494857,-4,-1,-2,0,11,0,-1,2
1033,1033,1503701494865,-1,-4,-7,-5,2,5,1,4
1034,1034,1503701494872,7,-6,-4,-2,-2,1,0,2
1035,1035,1503701494886,6,3,3,-1,3,-3,-3,4
1036,1036,1503701494897,-11,-10,0,-7,-11,1,-2,-15
1037,1037,1503701494902,-3,-11,1,8,9,2,3,7
1038,1038,1503701494917,5,4,2,-3,-5,-5,-4,-13
1247,1247,1503701496956,-7,-6,-2,-4,-2,-1,1,3
1248,1248,1503701496977,-11,1,-1,0,-3,-5,-3,3
1249,1249,1503701496979,-2,11,6,0,-2,-8,-6,-4
1250,1250,1503701496987,8,0,-4,-2,-3,-1,-2,6
1251,1251,1503701497001,-12,-23,-12,-6,-1,5,0,1
1252,1252,1503701497002,4,7,-10,-4,2,-3,-3,-2
1253,1253,1503701497010,-11,16,6,4,25,4,4,12
1254,1254,1503701497016,-17,-20,-4,-1,-11,-5,-1,5
1255,1255,1503701497032,-4,1,6,8,11,0,4,-4
1256,1256,1503701497040,-3,-7,1,4,-14,3,-3,9
1257,1257,1503701497048,-13,-2,-3,-4,-10,1,3,1
1258,1258,1503701497061,12,9,6,-2,23,7,3,3
1259,1259,1503701497076,-14,-22,-5,-3,-15,-2,-7,-3
1260,1260,1503701497078,-13,-41,-7,-7,-14,-8,-3,-3
1261,1261,1503701497092,35,27,2,-11,-24,-5,0,5
1262,1262,1503701497099,18,-6,0,4,-3,3,0,0
1263,1263,1503701497107,9,4,3,-4,-5,7,0,-5
1264,1264,1503701497122,-40,-9,-4,5,26,0,4,-6
1265,1265,1503701497129,4,24,-1,-15,-17,-30,-1,3
1266,1266,1503701497144,11,6,3,4,0,-4,-5,-10
1267,1267,1503701497152,-16,-11,0,-2,-4,-10,-2,-1
1268,1268,1503701497159,5,-5,-6,-5,-12,-6,-2,-7
1269,1269,1503701497175,-23,-14,-6,4,2,2,-5,-21
1270,1270,1503701497182,11,3,1,-3,-4,-8,-4,8
1271,1271,1503701497197,-20,-18,-1,27,83,10,-7,9
1272,1272,1503701497204,-26,-2,-1,-8,-5,5,6,-1
1273,1273,1503701497212,-5,4,-1,17,59,16,3,7
1274,1274,1503701497219,33,14,5,0,-2,6,-12,-6
1275,1275,1503701497234,13,1,0,14,42,4,5,-2
1276,1276,1503701497242,19,7,-5,-24,-7,-3,13,4
1277,1277,1503701497250,31,17,1,-21,-52,-7,27,-4
1278,1278,1503701497264,-20,-12,6,31,45,17,-3,13
1279,1279,1503701497275,-2,-5,3,-10,-25,-7,-14,2
1280,1280,1503701497279,-31,-13,-2,-2,7,-2,-18,-6
1281,1281,1503701497294,17,3,0,10,32,7,-13,-4
1282,1282,1503701497301,-17,-11,-2,-5,-23,-8,15,-1
1283,1283,1503701497309,13,2,-7,-15,-52,-6,-7,-5
1284,1284,1503701497324,-10,0,2,8,13,0,3,11
1285,1285,1503701497332,-2,-19,-2,-11,-39,-10,-10,0
1286,1286,1503701497341,7,3,-2,8,13,-3,5,1
1287,1287,1503701497354,34,47,3,-6,-17,-16,0,-9
1288,1288,1503701497361,5,1,-8,-9,-21,-11,-8,-4
1289,1289,1503701497370,-28,-29,-2,8,4,4,1,-1
1290,1290,1503701497384,3,9,-2,-6,-20,-7,-5,-1
1291,1291,1503701497392,-7,10,-1,-10,-55,-11,7,3
1292,1292,1503701497399,-9,-7,-1,3,27,15,9,4
1293,1293,1503701497414,-7,-3,-4,-10,-8,-3,-3,-8
1294,1294,1503701497421,20,12,-2,-6,-9,-4,-4,-6
1295,1295,1503701497429,-12,6,5,-4,3,3,-3,4
1296,1296,1503701497430,10,-12,2,6,9,28,1,-13
1297,1297,1503701497444,-12,-20,0,2,-9,-6,0,-6
1298,1298,1503701497452,-34,-6,17,8,10,-4,3,27
1299,1299,1503701497459,10,15,-6,-7,-10,-10,-6,-18
1300,1300,1503701497475,-19,-16,4,8,12,1,0,7
1301,1301,1503701497482,-38,-20,10,6,2,4,5,5
1302,1302,1503701497489,16,18,-9,-5,-4,-1,-3,-11
1303,1303,1503701497504,25,5,0,1,-6,-2,-3,-7
1304,1304,1503701497512,3,-13,-3,-3,-2,0,-4,-4
1305,1305,1503701497519,18,16,-5,-2,-6,-6,-4,5
1306,1306,1503701497534,-7,-13,2,-2,1,12,5,-1
1307,1307,1503701497542,2,4,3,-8,-16,-3,-1,-2
1308,1308,1503701497549,-10,-14,-11,-8,-9,-2,-7,-20
1309,1309,1503701497564,18,5,-5,-3,-6,-5,-3,1
1310,1310,1503701497572,18,15,-5,-6,-8,-4,-3,0
1311,1311,1503701497579,1,-3,7,4,6,5,-5,-10
1312,1312,1503701497594,-11,-5,1,-2,-1,-7,-2,2
1313,1313,1503701497601,-5,-13,-6,-3,9,6,-2,-2
1314,1314,1503701497610,8,6,-2,1,-5,-8,-2,7
1507,1507,1503701499506,-56,-28,1,2,1,2,0,1
