SampleNumber,TimeStamp,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,STD_DEV,MEAN,MIN,MAX,RMS,FFT1,FFT2,FFT3,FFT4,FFT5,FFT6,FFT7,FFT8,AMP_FFT1,AMP_FFT2,AMP_FFT3,AMP_FFT4,AMP_FFT5,AMP_FFT6,AMP_FFT7,AMP_FFT8
12,1.5037E+12,2,-3,-1,-1,-1,1,1,-1,1.597989809,-0.375,-3,2,1.541103501,-3+0j,0.1715728752538097+4.82842712474619j,1-0j,5.82842712474619+0.8284271247461898j,5+0j,5.82842712474619-0.8284271247461898j,1+0j,0.1715728752538097-4.82842712474619j,9,23.34314575,1,34.65685425,25,34.65685425,1,23.34314575
13,1.5037E+12,-1,0,-1,0,-1,-1,-3,-4,1.407885953,-1.375,-4,0,1.903943276,-11+0j,-2.1213203435596424-5.535533905932738j,2-3j,2.1213203435596424-1.5355339059327378j,-1+0j,2.1213203435596424+1.5355339059327378j,2+3j,-2.1213203435596424+5.535533905932738j,121,35.14213562,13,6.857864376,1,6.857864376,13,35.14213562
14,1.5037E+12,-1,0,-1,-1,1,0,-1,-6,2.100170061,-1.125,-6,1,2.263846285,-9+0j,-5.535533905932738-3.5355339059327378j,2-7j,1.5355339059327373-3.5355339059327378j,5+0j,1.5355339059327373+3.5355339059327378j,2+7j,-5.535533905932738+3.5355339059327378j,81,43.14213562,53,14.85786438,25,14.85786438,53,43.14213562
15,1.5037E+12,2,1,2,-1,-1,0,1,3,1.457737974,0.875,-1,3,1.620185175,7+0j,6.535533905932738+1.1213203435596428j,-2+1j,-0.5355339059327373+3.121320343559643j,1+0j,-0.5355339059327373-3.121320343559643j,-2-1j,6.535533905932738-1.1213203435596428j,49,43.97056275,5,10.02943725,1,10.02943725,5,43.97056275
16,1.5037E+12,-3,-2,-1,-1,-1,-2,-2,-2,0.707106781,-1.75,-3,-1,1.870828693,-14+0j,-2.7071067811865475-1.7071067811865475j,-1+1j,-1.2928932188134525+0.2928932188134524j,0j,-1.2928932188134525-0.2928932188134524j,-1-1j,-2.7071067811865475+1.7071067811865475j,196,10.24264069,2,1.757359313,0,1.757359313,2,10.24264069
17,1.5037E+12,0,-1,-1,-1,-1,-2,-1,1,0.88640526,-0.75,-2,1,1.118033989,-6+0j,3.1213203435596424+0.7071067811865477j,1+3j,-1.1213203435596424+0.7071067811865477j,0j,-1.1213203435596424-0.7071067811865477j,1-3j,3.1213203435596424-0.7071067811865477j,36,10.24264069,10,1.757359313,0,1.757359313,10,10.24264069
18,1.5037E+12,-4,2,-1,-2,-2,0,-1,1,1.885091889,-0.875,-4,2,1.968501969,-7+0j,1.5355339059327378+0.7071067811865479j,-4-3j,-5.535533905932738+0.7071067811865479j,-9+0j,-5.535533905932738-0.7071067811865479j,-4+3j,1.5355339059327378-0.7071067811865479j,49,2.857864376,25,31.14213562,81,31.14213562,25,2.857864376
19,1.5037E+12,-1,0,-2,-1,-3,-2,-1,0,1.035098339,-1.25,-3,0,1.58113883,-10+0j,4.121320343559643+0.29289321881345265j,-1+1j,-0.12132034355964283-1.7071067811865475j,-4+0j,-0.12132034355964283+1.7071067811865475j,-1-1j,4.121320343559643-0.29289321881345265j,100,17.07106781,2,2.928932188,16,2.928932188,2,17.07106781
20,1.5037E+12,1,-2,-3,-3,0,-2,-4,-6,2.199837656,-2.375,-6,1,3.142451272,-19+0j,-1.1213203435596424-3.121320343559643j,8-5j,3.1213203435596424-1.1213203435596428j,7+0j,3.1213203435596424+1.1213203435596428j,8+5j,-1.1213203435596424+3.121320343559643j,361,11,89,11,49,11,89,11
21,1.5037E+12,-1,-1,-1,-1,-1,-1,0,-2,0.534522484,-1,-2,0,1.118033989,-8+0j,-0.7071067811865475+0.2928932188134524j,-1-1j,0.7071067811865475-1.7071067811865475j,2+0j,0.7071067811865475+1.7071067811865475j,-1+1j,-0.7071067811865475-0.2928932188134524j,64,0.585786438,2,3.414213562,4,3.414213562,2,0.585786438
22,1.5037E+12,-1,-1,-1,0,-2,0,-2,2,1.302470181,-0.625,-2,2,1.369306394,-5+0j,1.7071067811865475+1.1213203435596428j,3j,0.29289321881345265+3.121320343559643j,-7+0j,0.29289321881345265-3.121320343559643j,-3j,1.7071067811865475-1.1213203435596428j,25,4.171572875,9,9.828427125,49,9.828427125,9,4.171572875
23,1.5037E+12,-5,-2,-3,-1,0,0,-2,-3,1.690308509,-2,-5,0,2.549509757,-16+0j,-7.82842712474619+0.9999999999999998j,-2j,-2.17157287525381-1.0000000000000002j,-4+0j,-2.17157287525381+1.0000000000000002j,2j,-7.82842712474619-0.9999999999999998j,256,62.28427125,4,5.715728753,16,5.715728753,4,62.28427125
24,1.5037E+12,1,-1,-1,-1,-1,-2,2,0,1.302470181,-0.375,-2,2,1.274754878,-3+0j,3.414213562373095+3j,-1+2j,0.5857864376269051-3j,5+0j,0.5857864376269051+3j,-1-2j,3.414213562373095-3j,9,20.65685425,5,9.343145751,25,9.343145751,5,20.65685425
25,1.5037E+12,0,-1,-1,0,-1,0,-1,-1,0.51754917,-0.625,-1,0,0.790569415,-5+0j,-0.4142135623730949-1.1102230246251565e-16j,1-0j,2.414213562373095-1.1102230246251565e-16j,-1+0j,2.414213562373095+1.1102230246251565e-16j,1+0j,-0.4142135623730949+1.1102230246251565e-16j,25,0.171572875,1,5.828427125,1,5.828427125,1,0.171572875
26,1.5037E+12,1,-1,0,-1,1,0,1,0,0.83452296,0.125,-1,1,0.790569415,1+0j,-1.1102230246251565e-16+2.414213562373095j,1-0j,1.1102230246251565e-16+0.4142135623730949j,5+0j,1.1102230246251565e-16-0.4142135623730949j,1+0j,-1.1102230246251565e-16-2.414213562373095j,1,5.828427125,1,0.171572875,25,0.171572875,1,5.828427125
27,1.5037E+12,-2,-1,0,1,1,0,-1,2,1.309307341,0,-2,2,1.224744871,0j,-3+0.4142135623730949j,4j,-3+2.414213562373095j,-4+0j,-3-2.414213562373095j,-4j,-3-0.4142135623730949j,0,9.171572875,16,14.82842712,16,14.82842712,16,9.171572875
28,1.5037E+12,3,0,2,0,1,-2,1,3,1.690308509,1,-2,3,1.870828693,8+0j,5.535533905932738-0.2928932188134521j,1+5j,-1.5355339059327378+1.707106781186548j,6+0j,-1.5355339059327378-1.707106781186548j,1-5j,5.535533905932738+0.2928932188134521j,64,30.72792206,26,5.272077939,36,5.272077939,26,30.72792206
29,1.5037E+12,1,-1,-1,-1,-2,-1,-1,1,1.060660172,-0.625,-2,1,1.17260394,-5+0j,4.414213562373095+1.4142135623730951j,1+2j,1.585786437626905+1.4142135623730951j,-1+0j,1.585786437626905-1.4142135623730951j,1-2j,4.414213562373095-1.4142135623730951j,25,21.48528137,5,4.514718626,1,4.514718626,5,21.48528137
30,1.5037E+12,-2,0,-1,0,-3,0,-1,1,1.281739889,-0.75,-3,1,1.414213562,-6+0j,1.7071067811865475+0.7071067811865476j,-3+1j,0.29289321881345254+0.7071067811865476j,-8+0j,0.29289321881345254-0.7071067811865476j,-3-1j,1.7071067811865475-0.7071067811865476j,36,3.414213562,10,0.585786438,64,0.585786438,10,3.414213562
31,1.5037E+12,0,-1,0,0,-1,-1,0,3,1.309307341,0,-1,3,1.224744871,0j,3.1213203435596424+2.121320343559643j,-1+5j,-1.1213203435596424+2.121320343559643j,-2+0j,-1.1213203435596424-2.121320343559643j,-1-5j,3.1213203435596424-2.121320343559643j,0,14.24264069,26,5.757359313,4,5.757359313,26,14.24264069
32,1.5037E+12,-1,-2,-1,-2,-2,0,0,-3,1.060660172,-1.375,-3,0,1.695582496,-11+0j,-1.1213203435596428+1.7071067811865475j,-2-3j,3.121320343559643-0.29289321881345265j,3+0j,3.121320343559643+0.29289321881345265j,-2+3j,-1.1213203435596428-1.7071067811865475j,121,4.171572875,13,9.828427125,9,9.828427125,13,4.171572875
33,1.5037E+12,-1,0,-2,-1,-1,1,-1,-1,0.88640526,-0.75,-2,1,1.118033989,-6+0j,-0.7071067811865476+1.7071067811865475j,1-3j,0.7071067811865476-0.29289321881345254j,-4+0j,0.7071067811865476+0.29289321881345254j,1+3j,-0.7071067811865476-1.7071067811865475j,36,3.414213562,10,0.585786438,16,0.585786438,10,3.414213562
34,1.5037E+12,-2,-1,-1,-1,-1,0,-2,0,0.755928946,-1,-2,0,1.224744871,-8+0j,-1+0.4142135623730949j,-0j,-0.9999999999999999+2.414213562373095j,-4+0j,-0.9999999999999999-2.414213562373095j,0j,-1-0.4142135623730949j,64,1.171572875,0,6.828427125,16,6.828427125,0,1.171572875
35,1.5037E+12,0,-2,-1,-3,1,-1,-1,-3,1.38873015,-1.25,-3,1,1.802775638,-10+0j,-1.7071067811865475+0.7071067811865475j,3-3j,-0.2928932188134524+0.7071067811865475j,8+0j,-0.2928932188134524-0.7071067811865475j,3+3j,-1.7071067811865475-0.7071067811865475j,100,3.414213562,18,0.585786438,64,0.585786438,18,3.414213562
36,1.5037E+12,-2,-2,-2,-1,0,0,-1,1,1.125991626,-0.875,-2,1,1.369306394,-7+0j,-2+3.82842712474619j,1+2j,-1.9999999999999998+1.8284271247461898j,-3+0j,-1.9999999999999998-1.8284271247461898j,1-2j,-2-3.82842712474619j,49,18.65685425,5,7.343145751,9,7.343145751,5,18.65685425
37,1.5037E+12,-2,-1,-1,0,0,-1,-1,0,0.707106781,-0.75,-2,0,1,-6+0j,-2+0j,2j,-2+0j,-2+0j,-2-0j,-2j,-2-0j,36,4,4,4,4,4,4,4
38,1.5037E+12,-2,-1,-3,0,-1,0,-2,-2,1.060660172,-1.375,-3,0,1.695582496,-11+0j,-3.1213203435596424+0.2928932188134523j,2-1j,1.1213203435596424-1.7071067811865477j,-5+0j,1.1213203435596424+1.7071067811865477j,2+1j,-3.1213203435596424-0.2928932188134523j,121,9.828427125,5,4.171572875,25,4.171572875,5,9.828427125
39,1.5037E+12,-1,-1,0,-1,-1,-2,0,-1,0.640869944,-0.875,-2,0,1.060660172,-7+0j,0.7071067811865476-0.7071067811865475j,-2+1j,-0.7071067811865476-0.7071067811865475j,3+0j,-0.7071067811865476+0.7071067811865475j,-2-1j,0.7071067811865476+0.7071067811865475j,49,1,5,1,9,1,5,1
40,1.5037E+12,-1,-1,0,0,-1,-1,0,1,0.744023809,-0.375,-1,1,0.790569415,-3+0j,0.7071067811865475+0.7071067811865476j,-2+3j,-0.7071067811865475+0.7071067811865476j,-1+0j,-0.7071067811865475-0.7071067811865476j,-2-3j,0.7071067811865475-0.7071067811865476j,9,1,13,1,1,1,13,1
41,1.5037E+12,-2,-2,-1,-1,-2,-2,-2,-6,1.58113883,-2.25,-6,-1,2.692582404,-18+0j,-3.5355339059327373-4.535533905932738j,-1-3j,3.5355339059327373-2.5355339059327378j,4+0j,3.5355339059327373+2.5355339059327378j,-1+3j,-3.5355339059327373+4.535533905932738j,324,33.07106781,10,18.92893219,16,18.92893219,10,33.07106781
42,1.5037E+12,3,1,-2,-1,0,-1,0,1,1.552647509,0.125,-2,3,1.457737974,1+0j,5.82842712474619+2j,5-0j,0.17157287525381015-1.9999999999999998j,1+0j,0.17157287525381015+1.9999999999999998j,5+0j,5.82842712474619-2j,1,37.97056275,25,4.029437252,1,4.029437252,25,37.97056275
43,1.5037E+12,-2,-3,-2,-1,-2,-1,-1,0,0.9258201,-1.5,-3,0,1.732050808,-12+0j,-0.7071067811865477+3.1213203435596424j,-1+3j,0.7071067811865477+1.1213203435596424j,-2+0j,0.7071067811865477-1.1213203435596424j,-1-3j,-0.7071067811865477-3.1213203435596424j,144,10.24264069,10,1.757359313,4,1.757359313,10,10.24264069
44,1.5037E+12,1,-3,0,0,-1,0,1,0,1.281739889,-0.25,-3,1,1.224744871,-2+0j,-0.12132034355964283+3.1213203435596424j,-1+3j,4.121320343559643+1.1213203435596424j,4+0j,4.121320343559643-1.1213203435596424j,-1-3j,-0.12132034355964283-3.1213203435596424j,4,9.757359313,10,18.24264069,16,18.24264069,10,9.757359313
45,1.5037E+12,1,1,0,-2,0,-2,0,-3,1.505940617,-0.625,-3,1,1.541103501,-5+0j,2.4142135623730954-2.82842712474619j,1-4j,-0.41421356237309537-2.82842712474619j,7+0j,-0.41421356237309537+2.82842712474619j,1+4j,2.4142135623730954+2.82842712474619j,25,13.82842712,17,8.171572875,49,8.171572875,17,13.82842712
46,1.5037E+12,0,-1,0,0,-1,0,-1,1,0.707106781,-0.25,-1,1,0.707106781,-2+0j,0.9999999999999999+0.4142135623730949j,2j,1+2.414213562373095j,-2+0j,1-2.414213562373095j,-2j,0.9999999999999999-0.4142135623730949j,4,1.171572875,4,6.828427125,4,6.828427125,4,1.171572875
47,1.5037E+12,0,-2,-1,-1,-1,1,1,4,1.885091889,0.125,-2,4,1.767766953,1+0j,2.4142135623730945+7.65685424949238j,-1+4j,-0.4142135623730945+3.6568542494923797j,-3+0j,-0.4142135623730945-3.6568542494923797j,-1-4j,2.4142135623730945-7.65685424949238j,1,64.45584412,17,13.54415588,9,13.54415588,17,64.45584412
48,1.5037E+12,1,1,-2,0,-1,0,0,3,1.488047618,0.25,-2,3,1.414213562,2+0j,4.82842712474619+3.4142135623730954j,2+2j,-0.8284271247461898-0.5857864376269046j,-6+0j,-0.8284271247461898+0.5857864376269046j,2-2j,4.82842712474619-3.4142135623730954j,4,34.97056275,8,1.029437252,36,1.029437252,8,34.97056275
49,1.5037E+12,0,1,-2,0,0,0,0,-2,1.060660172,-0.375,-2,1,1.060660172,-3+0j,-0.7071067811865474-0.12132034355964283j,2-3j,0.7071067811865474-4.121320343559643j,-1+0j,0.7071067811865474+4.121320343559643j,2+3j,-0.7071067811865474+0.12132034355964283j,9,0.514718626,13,17.48528137,1,17.48528137,13,0.514718626
50,1.5037E+12,0,0,-2,-3,-1,-2,-1,-4,1.407885953,-1.625,-4,0,2.091650066,-13+0j,1.7071067811865477-1.1213203435596424j,2-5j,0.2928932188134523-3.1213203435596424j,5+0j,0.2928932188134523+3.1213203435596424j,2+5j,1.7071067811865477+1.1213203435596424j,169,4.171572875,29,9.828427125,25,9.828427125,29,4.171572875
51,1.5037E+12,-1,-1,1,0,-1,-1,-1,-2,0.88640526,-0.75,-2,1,1.118033989,-6+0j,-1.414213562373095-3.414213562373095j,-2-0j,1.414213562373095+0.5857864376269049j,2+0j,1.414213562373095-0.5857864376269049j,-2+0j,-1.414213562373095+3.414213562373095j,36,13.65685425,4,2.343145751,4,2.343145751,4,13.65685425
52,1.5037E+12,-3,-1,0,1,0,0,-1,-3,1.457737974,-0.875,-3,1,1.620185175,-7+0j,-6.535533905932738-3.121320343559643j,-2-1j,0.5355339059327373-1.1213203435596428j,-1+0j,0.5355339059327373+1.1213203435596428j,-2+1j,-6.535533905932738+3.121320343559643j,49,52.45584412,5,1.544155877,1,1.544155877,5,52.45584412
53,1.5037E+12,1,1,1,1,0,0,-1,2,0.916125381,0.625,-1,2,1.060660172,5+0j,2.414213562373095-2j,1+2j,-0.4142135623730949+2j,-3+0j,-0.4142135623730949-2j,1-2j,2.414213562373095+2j,25,9.828427125,5,4.171572875,9,4.171572875,5,9.828427125
54,1.5037E+12,-4,-3,0,-2,0,-1,-2,-2,1.38873015,-1.75,-4,0,2.179449472,-14+0j,-5.414213562373095-0.5857864376269051j,-2-0j,-2.585786437626905+3.414213562373095j,2+0j,-2.585786437626905-3.414213562373095j,-2+0j,-5.414213562373095+0.5857864376269051j,196,29.65685425,4,18.34314575,4,18.34314575,4,29.65685425
55,1.5037E+12,-3,-1,-1,-1,-1,-1,-2,-12,3.807886553,-2.75,-12,-1,4.5,-22+0j,-9.778174593052022-8.778174593052023j,-1-11j,5.778174593052022-6.778174593052023j,8+0j,5.778174593052022+6.778174593052023j,-1+11j,-9.778174593052022+8.778174593052023j,484,172.6690476,122,79.33095244,64,79.33095244,122,172.6690476
56,1.5037E+12,1,0,1,-1,-2,-3,0,0,1.414213562,-0.5,-3,1,1.414213562,-4+0j,5.82842712474619-2.414213562373095j,-2+2j,0.1715728752538097-0.4142135623730949j,4+0j,0.1715728752538097+0.4142135623730949j,-2-2j,5.82842712474619+2.414213562373095j,16,39.79898987,8,0.201010127,16,0.201010127,8,39.79898987
57,1.5037E+12,1,0,-2,-2,-2,0,-1,0,1.164964745,-0.75,-2,1,1.322875656,-6+0j,4.414213562373095+2.414213562373095j,2-2j,1.585786437626905+0.41421356237309515j,-2+0j,1.585786437626905-0.41421356237309515j,2+2j,4.414213562373095-2.414213562373095j,36,25.3137085,8,2.686291501,4,2.686291501,8,25.3137085
58,1.5037E+12,-2,2,0,-1,-1,-1,-1,0,1.195228609,-0.5,-2,2,1.224744871,-4+0j,1.8284271247461903-2.414213562373095j,-2-2j,-3.8284271247461903-0.4142135623730949j,-4+0j,-3.8284271247461903+0.4142135623730949j,-2+2j,1.8284271247461903+2.414213562373095j,16,9.171572875,8,14.82842712,16,14.82842712,8,9.171572875
59,1.5037E+12,-3,0,-2,0,-1,0,-2,1,1.356202682,-0.875,-3,1,1.541103501,-7+0j,-1.2928932188134525+0.7071067811865476j,1j,-2.7071067811865475+0.7071067811865476j,-9+0j,-2.7071067811865475-0.7071067811865476j,-1j,-1.2928932188134525-0.7071067811865476j,49,2.171572875,1,7.828427125,81,7.828427125,1,2.171572875
60,1.5037E+12,-1,-2,0,-1,2,1,0,1,1.309307341,0,-2,2,1.224744871,0j,-3.707106781186548+3.5355339059327378j,1+1j,-2.292893218813452+3.5355339059327378j,2+0j,-2.292893218813452-3.5355339059327378j,1-1j,-3.707106781186548-3.5355339059327378j,0,26.24264069,2,17.75735931,4,17.75735931,2,26.24264069
61,1.5037E+12,3,-2,-2,-2,-1,-1,-1,-6,2.449489743,-1.5,-6,3,2.738612788,-12+0j,0.4644660940672627-1.1213203435596428j,5-5j,7.535533905932738-3.121320343559643j,10+0j,7.535533905932738+3.121320343559643j,5+5j,0.4644660940672627+1.1213203435596428j,144,1.473088065,50,66.52691193,100,66.52691193,50,1.473088065
62,1.5037E+12,-3,0,-1,1,-2,-2,-1,-2,1.281739889,-1.25,-3,1,1.732050808,-10+0j,-1.7071067811865472-3.5355339059327378j,-3+1j,-0.29289321881345276-3.5355339059327378j,-4+0j,-0.29289321881345276+3.5355339059327378j,-3-1j,-1.7071067811865472+3.5355339059327378j,100,15.41421356,10,12.58578644,16,12.58578644,10,15.41421356
63,1.5037E+12,0,-3,-2,-1,-1,-2,-1,-3,1.060660172,-1.625,-3,0,1.903943276,-13+0j,-1.1213203435596424+0.2928932188134523j,2+1j,3.1213203435596424-1.7071067811865477j,5+0j,3.1213203435596424+1.7071067811865477j,2-1j,-1.1213203435596424-0.2928932188134523j,169,1.343145751,5,12.65685425,25,12.65685425,5,1.343145751
64,1.5037E+12,-1,0,0,0,0,-2,1,3,1.457737974,0.125,-2,3,1.369306394,1+0j,2.5355339059327378+1.707106781186548j,-2+5j,-4.535533905932738-0.2928932188134521j,-1+0j,-4.535533905932738+0.2928932188134521j,-2-5j,2.5355339059327378-1.707106781186548j,1,9.343145751,29,20.65685425,1,20.65685425,29,9.343145751
65,1.5037E+12,0,-1,-1,-2,0,-1,-1,0,0.707106781,-0.75,-2,0,1,-6+0j,1.414213562373095+1.4142135623730951j,2-0j,-1.414213562373095+1.4142135623730951j,2+0j,-1.414213562373095-1.4142135623730951j,2+0j,1.414213562373095-1.4142135623730951j,36,4,4,4,4,4,4,4
66,1.5037E+12,-1,-3,-3,-2,-1,-2,0,-2,1.035098339,-1.75,-3,0,2,-14+0j,-0.7071067811865476+3.7071067811865475j,1+1j,0.7071067811865476-2.2928932188134525j,4+0j,0.7071067811865476+2.2928932188134525j,1-1j,-0.7071067811865476-3.7071067811865475j,196,14.24264069,2,5.757359313,16,5.757359313,2,14.24264069
67,1.5037E+12,-2,-3,-3,1,-1,0,-1,-1,1.38873015,-1.25,-3,1,1.802775638,-10+0j,-4.535533905932738+2.707106781186547j,1+3j,2.5355339059327378-1.2928932188134528j,-4+0j,2.5355339059327378+1.2928932188134528j,1-3j,-4.535533905932738-2.707106781186547j,100,27.89949494,10,8.100505063,16,8.100505063,10,27.89949494
68,1.5037E+12,-1,1,0,-1,1,0,-1,5,2,0.5,-1,5,1.936491673,4+0j,2.9497474683058327+2.535533905932738j,1+3j,-6.949747468305833+4.535533905932738j,-6+0j,-6.949747468305833-4.535533905932738j,1-3j,2.9497474683058327-2.535533905932738j,16,15.12994231,10,68.87005769,36,68.87005769,10,15.12994231
69,1.5037E+12,3,-2,-1,-2,-1,0,1,0,1.669045921,-0.25,-2,3,1.58113883,-2+0j,4+4.82842712474619j,2-0j,4+0.8284271247461898j,6+0j,4-0.8284271247461898j,2+0j,4-4.82842712474619j,4,39.3137085,4,16.6862915,36,16.6862915,4,39.3137085
70,1.5037E+12,0,-1,-1,0,0,-1,-2,-4,1.356202682,-1.125,-4,0,1.695582496,-9+0j,-2.82842712474619-3.8284271247461903j,3-2j,2.82842712474619-1.8284271247461903j,3+0j,2.82842712474619+1.8284271247461903j,3+2j,-2.82842712474619+3.8284271247461903j,81,22.65685425,13,11.34314575,9,11.34314575,13,22.65685425
71,1.5037E+12,3,2,0,0,0,-1,1,3,1.511857892,1,-1,3,1.732050808,8+0j,7.242640687119286+1.0000000000000004j,2+2j,-1.2426406871192857-0.9999999999999996j,0j,-1.2426406871192857+0.9999999999999996j,2-2j,7.242640687119286-1.0000000000000004j,64,53.45584412,8,2.544155877,0,2.544155877,8,53.45584412
72,1.5037E+12,-1,-1,1,-1,0,-3,0,1,1.309307341,-0.5,-3,1,1.322875656,-4+0j,1.8284271247461898-0.9999999999999998j,-2+4j,-3.82842712474619+1.0000000000000002j,4+0j,-3.82842712474619-1.0000000000000002j,-2-4j,1.8284271247461898+0.9999999999999998j,16,4.343145751,20,15.65685425,16,15.65685425,20,4.343145751
73,1.5037E+12,1,-2,-1,-2,-1,-1,-2,-2,1.035098339,-1.25,-2,1,1.58113883,-10+0j,1.2928932188134525-0.29289321881345254j,3-1j,2.7071067811865475+1.7071067811865475j,4+0j,2.7071067811865475-1.7071067811865475j,3+1j,1.2928932188134525+0.29289321881345254j,100,1.757359313,10,10.24264069,16,10.24264069,10,1.757359313
74,1.5037E+12,-1,-2,-1,0,-2,0,-2,0,0.9258201,-1,-2,0,1.322875656,-8+0j,-0.41421356237309515+0.4142135623730949j,2j,2.414213562373095+2.414213562373095j,-4+0j,2.414213562373095-2.414213562373095j,-2j,-0.41421356237309515-0.4142135623730949j,64,0.343145751,4,11.65685425,16,11.65685425,4,0.343145751
75,1.5037E+12,-5,-1,0,-2,0,-1,-3,-6,2.251983253,-2.25,-6,0,3.082207001,-18+0j,-7.82842712474619-5.82842712474619j,-2-6j,-2.17157287525381+0.1715728752538097j,2+0j,-2.17157287525381-0.1715728752538097j,-2+6j,-7.82842712474619+5.82842712474619j,324,95.254834,40,4.745166004,4,4.745166004,40,95.254834
76,1.5037E+12,0,1,-2,-1,-2,0,-1,-1,1.035098339,-0.75,-2,1,1.224744871,-6+0j,2.7071067811865475+0.29289321881345254j,1-3j,1.2928932188134525-1.7071067811865475j,-4+0j,1.2928932188134525+1.7071067811865475j,1+3j,2.7071067811865475-0.29289321881345254j,36,7.414213562,10,4.585786438,16,4.585786438,10,7.414213562
