,SampleNumber,TimeStamp,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
781,781,1503514036504,2,6,1,-2,-3,-1,-1,0
782,782,1503514036514,-4,-6,-6,-7,-4,-1,-1,3
783,783,1503514036526,0,0,-5,-6,-5,-2,-3,-1
784,784,1503514036535,-10,-6,-3,0,5,2,1,2
785,785,1503514036541,2,14,14,5,5,2,3,-4
786,786,1503514036556,2,-1,-3,-4,-4,-2,0,-3
787,787,1503514036564,-8,-10,-10,-4,-4,0,1,-4
788,788,1503514036572,-2,0,-2,-6,-8,-3,0,-3
789,789,1503514036586,5,-2,-1,-3,-7,-4,-4,1
790,790,1503514036594,-2,-5,-4,-1,-5,-1,-2,0
791,791,1503514036602,-9,-6,-4,2,3,1,2,3
792,792,1503514036616,30,21,1,-3,-3,-4,-5,1
793,793,1503514036624,-1,-4,-3,-2,-5,0,0,1
794,794,1503514036632,-11,2,10,5,2,0,0,-10
795,795,1503514036653,8,5,-5,-3,-1,-3,-3,-1
796,796,1503514036655,-8,-1,1,-1,-2,0,-2,-2
797,797,1503514036669,-7,-9,-4,5,4,-1,0,-4
798,798,1503514036678,9,4,-1,1,1,-1,-1,0
799,799,1503514036684,-4,-1,-1,-3,-2,0,2,3
800,800,1503514036700,-3,-3,4,1,-1,-1,1,2
801,801,1503514036706,12,7,5,0,2,-1,-3,0
802,802,1503514036714,-9,-6,-2,-4,-5,-2,-1,-2
803,803,1503514036728,-2,-5,-3,3,1,0,-1,0
804,804,1503514036736,-5,2,5,3,3,1,0,-4
805,805,1503514036744,-7,-4,-1,2,0,-2,-4,-10
806,806,1503514036759,-9,-2,0,6,5,0,1,5
807,807,1503514036766,-11,-13,-10,-4,-5,-2,0,-1
808,808,1503514036774,-3,-6,-3,-2,0,2,0,1
809,809,1503514036788,-7,8,11,4,2,-2,-2,1
810,810,1503514036796,5,-10,-9,-9,-8,-1,0,0
811,811,1503514036804,-1,1,2,-2,-2,-2,1,0
812,812,1503514036819,-8,-7,-1,-4,-2,-1,-1,0
813,813,1503514036826,-4,-3,-1,-1,-2,1,2,-1
814,814,1503514036836,1,-1,-6,-2,1,-2,-2,-2
815,815,1503514036849,5,-1,-3,0,-1,0,0,1
816,816,1503514036857,-6,6,0,-4,-5,-3,-1,-2
817,817,1503514036864,3,-1,-4,-7,-5,-3,-5,-7
818,818,1503514036879,-2,1,3,9,5,2,-1,2
819,819,1503514036886,-2,1,-1,-2,-3,-3,0,1
820,820,1503514036894,7,0,-9,-1,0,-1,-2,0
821,821,1503514036909,0,-1,-2,4,12,6,3,6
822,822,1503514036917,-1,0,-3,-2,-1,-1,-2,-3
823,823,1503514036924,-4,-5,-4,-5,-9,-4,-1,2
824,824,1503514036939,4,0,3,-4,-3,0,0,-1
825,825,1503514036946,0,1,1,5,-1,0,-3,-4
826,826,1503514036954,-7,-9,-2,-1,0,-1,-2,-4
827,827,1503514036971,5,2,-2,-5,-3,-3,0,4
828,828,1503514036977,6,3,2,2,2,1,-1,3
829,829,1503514036984,6,6,5,6,3,0,0,-1
830,830,1503514036999,6,6,4,0,-1,-5,-3,-3
831,831,1503514037006,-8,-10,-7,-5,-1,-1,2,-1
832,832,1503514037014,14,9,-2,-1,-2,-1,-2,3
833,833,1503514037029,-11,-3,2,4,5,2,-3,-18
834,834,1503514037038,-13,-10,-7,-2,0,0,-2,-4
835,835,1503514037044,21,2,0,2,4,0,0,8
836,836,1503514037059,23,22,5,2,-3,-2,0,-1
837,837,1503514037066,-25,-6,-1,-2,-3,1,0,1
838,838,1503514037074,-8,-1,1,0,-1,1,2,4
839,839,1503514037089,13,6,0,-5,-4,-2,-3,1
840,840,1503514037097,-6,-9,-9,1,1,-1,-1,-4
841,841,1503514037105,14,18,14,1,0,-2,-5,-4
842,842,1503514037119,-18,-10,3,-2,10,5,0,-3
843,843,1503514037126,2,5,3,3,3,3,5,11
844,844,1503514037134,-14,-7,-5,-4,-11,-22,0,3
845,845,1503514037149,32,9,-2,-5,-5,-3,-2,11
846,846,1503514037157,5,-7,-6,-1,1,4,-2,-8
847,847,1503514037164,-18,-4,0,-2,-3,-6,-7,-4
848,848,1503514037179,15,7,-6,-6,-4,-4,-7,-8
849,849,1503514037180,-2,-1,3,-6,-18,-5,-5,6
850,850,1503514037186,-5,-4,-3,-6,-12,1,6,-1
851,851,1503514037194,-13,-7,-6,-4,-2,1,6,-3
852,852,1503514037209,-14,-12,-5,-1,-4,-1,1,1
853,853,1503514037217,4,6,1,1,1,1,-4,-6
854,854,1503514037224,5,1,-5,2,6,0,-1,-2
855,855,1503514037240,8,7,6,6,3,3,2,1
856,856,1503514037246,-17,-6,-3,-12,-14,-18,-5,-10
857,857,1503514037254,-10,-5,-1,7,15,4,2,0
858,858,1503514037269,7,0,-2,0,7,7,-2,-2
1794,1794,1503514046359,16,-12,-13,-6,-3,-5,-4,17
1795,1795,1503514046374,3,-9,-1,5,5,1,2,2
1796,1796,1503514046381,-3,8,1,-3,1,3,-2,-10
1797,1797,1503514046388,2,2,0,-3,1,-3,0,3
1798,1798,1503514046405,-11,-17,-9,-4,-3,0,4,-2
1799,1799,1503514046412,10,8,2,-2,-5,-3,-2,29
1800,1800,1503514046419,6,-2,-12,-9,-8,-4,6,33
1801,1801,1503514046433,-26,-13,-5,1,3,2,-1,-12
1802,1802,1503514046444,-1,2,3,4,2,-1,-1,-1
1803,1803,1503514046449,-15,0,-2,-1,0,-1,-7,-51
1804,1804,1503514046464,0,3,6,5,11,6,0,-22
1805,1805,1503514046471,-12,0,2,1,0,-2,-5,-36
1806,1806,1503514046480,6,7,11,0,-5,-3,-4,-2
1807,1807,1503514046494,-3,1,-6,-4,-1,2,4,18
1808,1808,1503514046504,5,14,21,8,2,-3,-3,-21
1809,1809,1503514046509,12,14,10,1,-4,-3,-2,29
1810,1810,1503514046524,6,0,-13,-1,-2,3,3,22
1811,1811,1503514046531,3,-7,-4,1,4,1,0,8
1812,1812,1503514046540,10,-17,-14,-7,-3,-5,-8,4
1813,1813,1503514046553,-13,-3,0,-1,-1,-3,0,-15
1814,1814,1503514046561,-6,2,5,1,1,10,-4,-40
1815,1815,1503514046568,27,12,6,-2,-2,0,-7,-21
1816,1816,1503514046584,-21,-8,-1,1,0,-4,-5,-36
1817,1817,1503514046591,-10,-21,-19,-4,-1,-2,5,-32
1818,1818,1503514046599,-17,-3,-1,1,0,-1,1,15
1819,1819,1503514046615,3,-6,-2,-2,-3,0,-1,22
1820,1820,1503514046622,11,5,0,-1,2,-3,4,12
1821,1821,1503514046629,9,0,3,6,7,-2,7,45
1822,1822,1503514046644,-1,0,3,-2,-2,9,1,10
1823,1823,1503514046651,-3,4,2,-3,0,-4,-2,-16
1824,1824,1503514046659,0,2,-6,-5,-2,-2,-2,-1
1825,1825,1503514046680,-27,-6,6,3,5,4,0,-51
1826,1826,1503514046682,-4,1,4,-3,-14,-46,-6,-6
1827,1827,1503514046696,11,3,-6,-8,-12,-3,-3,-4
1828,1828,1503514046712,-2,-7,-4,0,12,11,1,41
1829,1829,1503514046718,-10,-2,1,0,0,-3,-2,11
1830,1830,1503514046720,1,6,6,8,-1,12,2,10
1831,1831,1503514046733,17,-1,-6,-2,7,22,7,13
1832,1832,1503514046742,6,2,4,3,10,15,3,-2
1833,1833,1503514046749,1,-4,-4,-6,-11,-12,-6,-3
1834,1834,1503514046764,-13,-8,-5,-6,-5,0,0,-14
1835,1835,1503514046773,10,11,9,4,-2,-4,-2,40
1836,1836,1503514046779,7,-1,-6,-4,-3,-1,-9,-25
1837,1837,1503514046793,5,-10,-7,-3,-5,-6,-4,0
1838,1838,1503514046801,2,7,5,0,5,1,2,6
1839,1839,1503514046809,-2,-1,-2,-1,3,2,-2,-6
1840,1840,1503514046824,-3,0,-2,-2,-6,-5,3,9
1841,1841,1503514046831,-9,-7,-1,-1,23,6,-4,-11
1842,1842,1503514046840,-13,-2,0,1,-1,-2,3,-11
1843,1843,1503514046853,-10,-6,-1,-1,2,3,-4,-22
1844,1844,1503514046854,5,2,-8,-5,-11,-5,3,17
1845,1845,1503514046861,2,-2,0,-3,-7,-3,0,6
1846,1846,1503514046868,-9,-7,-4,1,-6,-4,-2,30
1847,1847,1503514046884,-26,-8,-4,1,-1,1,-3,-14
1848,1848,1503514046891,-7,-7,-6,-7,-13,-11,-6,-13
1849,1849,1503514046907,10,6,9,6,11,1,-2,-9
1850,1850,1503514046913,1,4,1,-3,-4,1,3,-4
1851,1851,1503514046921,9,-6,-1,-2,-5,-2,7,52
1852,1852,1503514046935,7,12,16,7,5,4,2,-20
1853,1853,1503514046944,-8,-17,-15,-8,-1,2,-1,-23
1854,1854,1503514046951,-13,-8,-8,-6,-7,1,8,50
1855,1855,1503514046966,-6,4,2,-2,-5,-1,-4,-24
1856,1856,1503514046975,1,0,-2,-1,7,7,1,-14
1857,1857,1503514046982,4,-1,-2,-1,-5,-10,-3,4
1858,1858,1503514046996,0,-2,-1,-3,-5,0,-3,-11
1859,1859,1503514047003,5,1,-2,-3,1,9,1,-8
1860,1860,1503514047011,-3,0,2,-2,-3,-2,1,51
1861,1861,1503514047026,3,8,-6,3,-1,-5,1,50
1862,1862,1503514047033,-2,-1,-5,-3,-1,-3,-9,-33
1863,1863,1503514047049,28,2,0,-3,-1,1,1,19
1864,1864,1503514047055,-6,0,0,4,5,6,1,-38
1865,1865,1503514047063,-31,2,3,-5,-3,-3,-5,-85
1866,1866,1503514047071,6,4,6,9,15,2,0,-14
1867,1867,1503514047086,5,-10,-11,-8,4,4,0,12
1868,1868,1503514047093,-3,-5,-3,-5,-7,-2,2,-8
1869,1869,1503514047101,-9,-16,-9,-9,-12,-5,-6,-22
1870,1870,1503514047116,1,-7,-1,1,-3,-3,0,11
1871,1871,1503514047124,-5,-3,-2,-5,-5,-3,-3,-20
1872,1872,1503514047131,3,4,7,5,-1,-3,1,-4
1873,1873,1503514047146,-4,7,10,7,6,13,1,-3
1874,1874,1503514047153,-4,1,-2,-5,-7,-2,-4,0
1875,1875,1503514047161,8,7,3,14,19,-1,-1,8
1876,1876,1503514047177,13,-1,-2,-4,-1,5,9,16
1877,1877,1503514047184,3,3,2,1,-5,-7,1,33
1878,1878,1503514047191,-2,4,0,0,1,-3,-9,-8
1879,1879,1503514047210,4,-1,-2,-4,-8,-3,-3,25
1880,1880,1503514047214,-12,-6,-4,-5,-8,-5,0,-3
1881,1881,1503514047221,-3,-10,-8,2,1,-1,0,-24
1882,1882,1503514047236,7,1,-7,-5,-2,-3,-1,-2
1883,1883,1503514047245,-20,-2,0,-6,-8,-12,-4,-22
1884,1884,1503514047251,0,-3,0,-1,-2,1,-4,-7
1885,1885,1503514047266,2,0,0,0,25,17,1,4
1886,1886,1503514047276,4,3,0,6,4,-3,-2,14
1887,1887,1503514047282,1,-3,-1,-7,-21,-23,-4,14
1888,1888,1503514047296,4,-1,1,-1,0,10,-9,-1
1889,1889,1503514047304,-15,-1,0,-1,-3,0,-2,-14
1890,1890,1503514047311,-7,0,-3,-3,-8,-8,-3,-5
1891,1891,1503514047326,0,5,6,1,-1,1,3,16
1892,1892,1503514047333,1,-1,2,-4,-8,-4,2,-6
1893,1893,1503514047344,-7,1,-1,-4,-13,-7,3,-7
1894,1894,1503514047356,-20,2,2,0,-2,-3,0,-59
2731,2731,1503514055516,2,1,1,1,0,1,0,-5
2732,2732,1503514055524,5,3,3,3,1,0,0,2
2733,2733,1503514055538,3,-1,-1,3,0,0,-2,-6
2734,2734,1503514055546,-2,-4,-6,-4,-3,0,-2,-6
2735,2735,1503514055553,4,1,-5,-1,0,-1,0,-12
2736,2736,1503514055569,-3,1,0,1,0,-2,1,4
2737,2737,1503514055576,-14,-6,-4,-2,-3,-2,-3,-9
2738,2738,1503514055583,8,2,-1,1,0,0,-2,-6
2739,2739,1503514055598,4,7,-2,-6,-1,1,0,4
2740,2740,1503514055606,-10,-8,-5,-3,1,-2,-3,-4
2741,2741,1503514055613,0,-4,-4,-1,-2,-3,-2,0
2742,2742,1503514055629,0,-1,-1,-5,-5,-3,-1,-1
2743,2743,1503514055636,0,-1,1,1,1,1,1,6
2744,2744,1503514055645,-3,-6,-3,-1,-1,-3,4,13
2745,2745,1503514055658,2,-3,1,1,0,0,-1,9
2746,2746,1503514055668,3,1,1,-1,0,-1,0,-6
2747,2747,1503514055673,-6,5,9,0,-2,-7,2,-5
2748,2748,1503514055689,-10,-4,-1,-1,-1,0,-1,-1
2749,2749,1503514055696,-8,-2,4,6,0,1,-3,-7
2750,2750,1503514055711,-16,-8,-6,-1,-8,0,0,-3
2751,2751,1503514055718,11,0,2,0,3,3,0,1
2752,2752,1503514055726,4,1,0,-5,-9,-22,-3,3
2753,2753,1503514055735,3,0,-5,-5,-2,-2,-1,-1
2754,2754,1503514055748,-6,1,2,4,8,5,0,-5
2755,2755,1503514055755,1,-2,-4,-6,-5,-4,-1,-6
2756,2756,1503514055771,5,2,2,1,2,3,0,5
2757,2757,1503514055778,-4,3,1,2,0,1,2,-1
2758,2758,1503514055786,15,6,1,-1,-1,5,-2,4
2759,2759,1503514055793,17,3,-7,-7,-2,2,0,1
2760,2760,1503514055808,-7,1,3,3,4,1,0,0
2761,2761,1503514055815,0,-2,1,-4,0,2,-1,-4
2762,2762,1503514055816,-9,-5,-1,-2,-4,-6,0,-3
2763,2763,1503514055823,2,1,-1,3,6,16,-1,-2
2764,2764,1503514055838,-1,-8,-3,2,5,0,-3,6
2765,2765,1503514055846,2,-9,-4,-5,-5,0,-5,-14
2766,2766,1503514055853,12,5,6,5,0,0,1,12
2767,2767,1503514055870,0,1,2,2,1,-3,-3,-1
2768,2768,1503514055876,8,6,-5,-2,-6,-1,-1,-9
2769,2769,1503514055883,-5,-4,2,-1,-2,-5,-4,-25
2770,2770,1503514055898,-15,-7,-4,-2,-2,1,-5,-26
2771,2771,1503514055906,2,4,-3,2,0,-2,-4,9
2772,2772,1503514055913,-8,-4,-2,0,1,0,1,7
2773,2773,1503514055928,-8,-7,-2,0,-6,-2,3,2
2774,2774,1503514055937,-8,-4,0,1,2,0,-2,5
2775,2775,1503514055950,1,-1,-8,-5,-3,-2,2,3
2776,2776,1503514055958,-4,-1,2,-1,-1,1,3,4
2777,2777,1503514055966,12,8,-3,-2,0,-3,-5,6
2778,2778,1503514055974,-3,-7,-10,-7,-2,-2,-3,1
2779,2779,1503514055988,-15,-8,2,2,2,2,4,10
2780,2780,1503514055995,-18,-6,-2,3,2,1,1,-5
2781,2781,1503514056011,12,0,-11,-4,3,1,2,17
2782,2782,1503514056018,-1,-7,-8,-4,2,2,3,1
2783,2783,1503514056026,-13,-1,5,0,1,-3,-3,-19
2784,2784,1503514056034,-1,1,5,2,1,-1,-3,-6
2785,2785,1503514056048,4,-2,2,-3,-5,-2,2,7
2786,2786,1503514056056,3,2,3,1,-2,-2,-2,-3
2787,2787,1503514056071,10,5,2,-4,-4,-1,1,-3
2788,2788,1503514056078,6,2,2,-1,0,1,-2,0
2789,2789,1503514056086,-6,-5,-3,0,2,0,-1,-5
2790,2790,1503514056093,7,3,-1,-2,-1,-2,-1,3
2791,2791,1503514056108,-13,-12,-3,-1,1,1,0,-4
2792,2792,1503514056109,12,10,2,2,-1,-2,-1,-4
2793,2793,1503514056115,-6,0,0,-1,-2,-1,-2,-7
2794,2794,1503514056131,-10,-4,-4,2,3,1,1,1
2795,2795,1503514056138,1,-2,-6,-4,1,-1,-1,1
2796,2796,1503514056148,-2,-2,-1,-1,-3,-1,-1,0
2797,2797,1503514056153,3,2,4,1,0,0,3,24
2798,2798,1503514056168,0,15,16,4,1,-1,-1,-6
2799,2799,1503514056176,-5,-3,-1,2,-1,-1,0,-8
2800,2800,1503514056191,-9,-7,-5,-2,-2,-2,-1,-11
2801,2801,1503514056198,8,5,1,0,0,1,-1,1
2802,2802,1503514056206,6,-3,2,-1,0,-2,-1,2
2803,2803,1503514056213,10,3,6,5,2,-1,-2,-1
2804,2804,1503514056228,4,-1,-9,7,6,4,0,3
2805,2805,1503514056235,1,5,4,-2,-4,-2,-2,-5
2806,2806,1503514056251,-9,-6,-2,-6,-4,-3,0,-2
2807,2807,1503514056258,-10,-2,-1,-1,-1,-1,-1,-7
2808,2808,1503514056266,4,-5,-5,-2,-3,-2,-5,-1
