,SampleNumber,TimeStamp,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
937,937,1503601801051,3,-3,-4,-3,-4,0,3,3
938,938,1503601801058,-3,-2,-6,-6,2,-2,-2,-1
939,939,1503601801065,4,-1,-10,-4,3,-1,-1,-1
940,940,1503601801083,1,6,0,-1,-3,-1,1,-6
941,941,1503601801087,-1,-14,-10,-5,-6,-1,1,2
942,942,1503601801095,5,-3,0,-2,-3,2,5,9
943,943,1503601801110,-2,13,-5,-1,-1,-4,-3,-5
944,944,1503601801118,-5,-15,-7,0,-1,0,-1,-4
945,945,1503601801132,6,-7,4,1,-1,0,-6,8
946,946,1503601801140,1,-14,-6,-5,2,4,5,12
947,947,1503601801148,2,-1,0,-2,-4,-5,-4,-3
948,948,1503601801162,8,-16,-4,1,0,0,-2,10
949,949,1503601801170,-22,-8,3,1,2,3,-3,-10
950,950,1503601801178,8,-5,-7,-5,-6,-4,0,0
951,951,1503601801192,0,10,15,4,2,3,7,-2
952,952,1503601801200,-2,10,4,2,0,0,-4,-6
953,953,1503601801207,-6,-10,-9,-4,-3,-3,-4,-4
954,954,1503601801223,6,12,3,-1,1,-1,-1,-10
955,955,1503601801230,2,1,-2,3,4,3,3,1
956,956,1503601801238,-5,4,4,1,-1,-2,-4,-19
957,957,1503601801252,7,30,23,0,-1,0,-1,2
958,958,1503601801260,1,29,9,0,-3,-3,-1,8
959,959,1503601801267,-4,-7,-7,-4,-3,-2,-2,1
960,960,1503601801284,-8,4,3,-1,2,2,-2,-6
961,961,1503601801285,-3,-4,-4,-1,-3,-1,4,7
962,962,1503601801291,-2,11,6,0,-1,-2,-3,-11
963,963,1503601801298,2,-9,-5,0,1,1,0,11
964,964,1503601801311,31,-9,-9,-2,-1,-2,3,22
965,965,1503601801320,16,4,1,-2,-4,-3,-12,4
966,966,1503601801327,2,11,3,-1,0,1,3,-4
967,967,1503601801342,-8,-6,-1,2,0,0,2,2
968,968,1503601801350,-9,10,12,3,0,-1,-2,-15
969,969,1503601801358,-8,-2,5,0,-2,-3,-15,-25
970,970,1503601801371,9,-5,-3,0,-1,-2,-2,14
971,971,1503601801380,-15,6,-1,-3,3,1,3,-41
972,972,1503601801387,-4,-4,-5,-4,-3,-2,-4,-6
973,973,1503601801402,5,-4,-6,-4,-2,-2,1,7
974,974,1503601801410,-2,-27,-12,-3,-3,1,2,7
975,975,1503601801418,2,26,0,-1,1,0,8,11
976,976,1503601801431,-7,-19,-11,1,0,-1,-1,1
977,977,1503601801440,-5,-35,-11,-3,-3,-2,-5,3
978,978,1503601801447,-10,-6,-8,-2,-5,-2,-3,-3
979,979,1503601801462,-3,5,1,-2,-3,0,1,10
980,980,1503601801470,-4,-7,-6,-5,-1,-1,-2,-8
981,981,1503601801478,-1,9,9,4,1,0,-6,-4
982,982,1503601801492,-16,10,4,7,0,-1,-1,-3
983,983,1503601801500,3,-10,-5,-2,0,-1,1,-1
984,984,1503601801514,-2,-6,-9,-7,-3,1,3,1
985,985,1503601801522,-7,7,8,1,-1,-1,-3,-3
986,986,1503601801530,4,1,1,-1,-1,0,1,-4
987,987,1503601801538,5,3,-3,1,0,0,0,4
988,988,1503601801552,-4,1,0,0,2,0,-4,-3
989,989,1503601801560,-5,-41,-17,-3,-1,0,1,-4
990,990,1503601801567,1,0,-3,2,-2,-1,-3,-4
991,991,1503601801585,-11,23,14,0,-2,-1,0,3
992,992,1503601801590,-4,-2,-3,-1,2,1,0,-4
993,993,1503601801598,-6,-32,-18,-3,0,-1,1,1
994,994,1503601801612,1,-12,6,1,1,1,1,6
995,995,1503601801620,0,2,7,-1,-1,-1,2,2
996,996,1503601801627,-3,-8,-7,-1,-2,-1,-2,-1
997,997,1503601801643,-1,-3,0,5,0,-3,-2,1
998,998,1503601801652,5,7,-4,-1,-1,-1,1,-2
999,999,1503601801665,-1,9,4,-4,1,1,0,2
1000,1000,1503601801671,-1,12,16,3,-1,-1,-3,-4
1001,1001,1503601801680,26,36,5,3,-3,0,-1,0
1002,1002,1503601801688,7,5,-2,-4,-2,-2,0,4
1003,1003,1503601801702,-10,-18,-9,-4,-1,-2,-3,1
1004,1004,1503601801710,-2,13,4,-1,0,-2,-4,-6
1005,1005,1503601801719,-4,-1,-2,-1,-3,0,-1,-1
1006,1006,1503601801732,-4,-18,-6,-3,-4,-2,-2,5
1007,1007,1503601801740,-1,3,1,-1,1,-2,-1,-4
1008,1008,1503601801747,-5,-2,4,-2,-1,0,0,-2
1009,1009,1503601801762,4,1,1,8,-1,-2,-1,7
1010,1010,1503601801770,9,4,-1,1,1,-2,1,1
1011,1011,1503601801778,-18,1,0,-3,-3,-2,-1,-7
1012,1012,1503601801792,-24,-7,-7,-2,-1,0,-6,-6
1013,1013,1503601801800,-17,5,0,-2,-1,0,0,0
1014,1014,1503601801807,7,-3,-5,-1,-3,-1,3,2
1015,1015,1503601801823,3,-7,-4,-4,-2,-2,-3,-1
1016,1016,1503601801830,1,-2,-6,1,-3,-1,-2,-7
1017,1017,1503601801838,11,-6,-6,-7,0,0,-2,1
1018,1018,1503601801853,4,-4,-3,-4,-5,-3,-3,-1
1019,1019,1503601801861,-2,-4,2,-1,-2,0,2,-2
1020,1020,1503601801867,0,0,-1,-2,1,-1,2,7
1021,1021,1503601801882,11,3,3,6,0,-2,1,2
1022,1022,1503601801890,-11,-1,3,2,0,-2,-3,-11
1023,1023,1503601801898,3,-6,-5,0,0,1,-2,5
1024,1024,1503601801911,-2,-20,-18,-9,-1,0,0,4
1025,1025,1503601801921,-3,11,-2,3,0,3,8,-4
1026,1026,1503601801927,-7,-11,-6,-4,-2,-1,-2,-3
1027,1027,1503601801942,2,-3,-4,0,1,-1,-3,-9
1028,1028,1503601801950,0,3,3,0,-1,-1,1,-1
1029,1029,1503601801958,1,13,12,1,2,0,-6,-5
1030,1030,1503601801971,6,1,2,3,2,2,1,6
1031,1031,1503601801980,-10,-6,-2,-3,-4,-2,-4,-4
1032,1032,1503601801987,6,4,0,-2,-2,1,8,18
1033,1033,1503601802002,-16,-8,-2,-7,-4,-3,-1,-10
1034,1034,1503601802010,-3,3,10,8,3,1,-1,-7
1035,1035,1503601802020,9,-15,-6,-2,-3,-1,0,7
1036,1036,1503601802031,-6,-14,-5,-5,-2,-2,-2,-4
1037,1037,1503601802032,19,30,9,0,-1,2,2,5
1038,1038,1503601802040,-13,2,4,1,-4,0,-5,-2
1039,1039,1503601802054,2,-10,-6,-4,-3,-5,-5,-3
1040,1040,1503601802062,-6,2,-1,-1,1,1,0,-9
1041,1041,1503601802070,-5,-1,-1,1,-3,-1,-3,-5
1042,1042,1503601802086,-10,-2,-5,-3,-4,0,2,4
1043,1043,1503601802099,-13,-1,3,1,1,0,-2,-6
1044,1044,1503601802101,-9,-13,-7,0,3,-1,0,-8
1045,1045,1503601802114,7,-30,-22,-7,-2,-4,1,7
1046,1046,1503601802122,18,-12,-11,-2,2,2,2,3
1047,1047,1503601802130,-4,2,2,-4,0,1,4,-12
1048,1048,1503601802145,-1,11,9,9,3,-3,-4,0
1049,1049,1503601802151,-4,-23,-7,-1,-3,0,-5,4
1050,1050,1503601802160,4,3,3,-1,3,0,-1,2
1051,1051,1503601802174,-4,2,1,-2,1,0,0,-1
1052,1052,1503601802182,3,-10,-2,4,3,-3,-1,8
1053,1053,1503601802190,16,14,9,4,3,1,-5,-11
1054,1054,1503601802205,-3,-2,-4,-5,-3,-2,0,4
1055,1055,1503601802212,-33,7,-2,0,-2,-2,-3,-8
1056,1056,1503601802222,-6,10,9,0,-2,-1,1,3
1057,1057,1503601802234,10,18,4,-1,0,-1,2,8
